id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p3,handNorth,armFront,1,z,z,1,4829,6835,9005
p3,handNorth,armFront,2,d,x,0,10916,12919,18456
p3,handNorth,armFront,3,z,b,0,20267,22270,26166
p3,handNorth,armFront,4,d,d,1,28052,30054,30627
p3,handNorth,armFront,5,e,y,0,32165,34168,37152
p3,handNorth,armFront,6,p,n,0,39018,41022,46266
p3,handNorth,armFront,7,b,b,1,48107,50110,50713
p3,handNorth,armFront,8,h,x,0,52504,54506,56091
p3,handNorth,armFront,9,p,n,0,57650,59654,67858
p3,handNorth,armFront,10,d,d,1,69653,71656,72279
p3,handNorth,armFront,11,b,b,1,74095,76104,76720
p3,handNorth,armFront,12,e,e,1,78563,80566,82038
p3,handNorth,armFront,13,s,z,0,83691,85703,88644
p3,handNorth,armFront,14,y,y,1,90581,92584,94243
p3,handNorth,armFront,15,z,b,0,95924,97927,100100
p3,handNorth,armFront,16,s,s,1,101628,103631,111957
p3,handNorth,armFront,17,h,h,1,113828,115837,118317
p3,handNorth,armFront,18,u,u,1,119926,121929,123322
p3,handNorth,armFront,19,y,y,1,124941,126943,128226
p3,handNorth,armFront,20,n,n,1,130097,132101,134047
p3,handNorth,armFront,21,p,n,0,155062,157068,168262
p3,handNorth,armFront,22,d,u,0,170601,172607,175317
p3,handNorth,armFront,23,n,n,1,178099,180103,182149
p3,handNorth,armFront,24,n,n,1,184302,186305,188595
p3,handNorth,armFront,25,u,y,0,190526,192530,195101
p3,handNorth,armFront,26,e,s,0,196735,198738,202860
p3,handNorth,armFront,27,s,u,0,204660,206666,213484
p3,handNorth,armFront,28,e,e,1,215969,217974,218867
p3,handNorth,armFront,29,p,y,0,220608,222612,232326
p3,handNorth,armFront,30,b,p,0,234419,236423,237694
p3,handNorth,armFront,31,x,x,1,239560,241565,244653
p3,handNorth,armFront,32,s,s,1,246569,248572,249613
p3,handNorth,armFront,33,h,h,1,251468,253472,254366
p3,handNorth,armFront,34,u,u,1,256534,258537,260575
p3,handNorth,armFront,35,x,x,1,262708,264711,266350
p3,handNorth,armFront,36,y,y,1,268252,270256,271274
p3,handNorth,armFront,37,z,z,1,273126,275129,277040
p3,handNorth,armFront,38,y,y,1,279109,281111,281758
p3,handNorth,armFront,39,n,n,1,283620,285624,286672
p3,handNorth,armFront,40,p,p,1,288262,290265,300217
p3,handNorth,armFront,41,z,e,0,321207,323213,326456
p3,handNorth,armFront,42,u,u,1,328191,330194,333894
p3,handNorth,armFront,43,e,e,1,335695,337699,339236
p3,handNorth,armFront,44,s,s,1,341354,343358,344885
p3,handNorth,armFront,45,n,n,1,346526,348529,350953
p3,handNorth,armFront,46,h,h,1,352588,354592,355772
p3,handNorth,armFront,47,x,x,1,357607,359610,361049
p3,handNorth,armFront,48,b,e,0,362905,364906,373980
p3,handNorth,armFront,49,x,x,1,375563,377570,380289
p3,handNorth,armFront,50,d,s,0,382141,384145,389685
p3,handNorth,armFront,51,h,h,1,391567,393571,394589
p3,handNorth,armFront,52,u,h,0,396219,398222,399398
p3,handNorth,armFront,53,b,u,0,401239,403243,408472
p3,handNorth,armFront,54,x,x,1,410449,412452,414016
p3,handNorth,armFront,55,y,y,1,415856,417859,419680
