id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p10,handNorth,armBody,1,y,z,0,102026,104031,110403
p10,handNorth,armBody,2,e,z,0,112984,114987,119457
p10,handNorth,armBody,3,u,u,1,121308,123310,125756
p10,handNorth,armBody,4,b,b,1,127597,129601,131189
p10,handNorth,armBody,5,p,p,1,133035,135037,135877
p10,handNorth,armBody,6,e,e,1,137768,139771,141084
p10,handNorth,armBody,7,x,x,1,142915,144919,150032
p10,handNorth,armBody,8,n,n,1,151872,153876,157757
p10,handNorth,armBody,9,h,h,1,159652,161659,162942
p10,handNorth,armBody,10,z,x,0,164975,166978,169211
p10,handNorth,armBody,11,y,b,0,171032,173035,176785
p10,handNorth,armBody,12,n,n,1,178947,180951,182403
p10,handNorth,armBody,13,p,y,0,184274,186277,190289
p10,handNorth,armBody,14,s,b,0,192185,194187,196527
p10,handNorth,armBody,15,s,s,1,198167,200170,202404
p10,handNorth,armBody,16,d,b,0,204274,206278,208290
p10,handNorth,armBody,17,s,s,1,210362,212368,218114
p10,handNorth,armBody,18,x,d,0,220896,222899,226362
p10,handNorth,armBody,19,p,b,0,228309,230314,233940
p10,handNorth,armBody,20,z,x,0,235867,237869,241971
p10,handNorth,armBody,21,b,s,0,247725,249728,250859
p10,handNorth,armBody,22,d,d,1,252845,254849,256141
p10,handNorth,armBody,23,y,d,0,258062,260065,262365
p10,handNorth,armBody,24,e,e,1,264210,266213,268552
p10,handNorth,armBody,25,u,b,0,270475,272478,276368
p10,handNorth,armBody,26,z,x,0,278904,280908,282687
p10,handNorth,armBody,27,u,u,1,284754,286757,287279
p10,handNorth,armBody,28,h,b,0,289664,291668,293991
p10,handNorth,armBody,29,x,x,1,296687,298691,299484
p10,handNorth,armBody,30,n,y,0,302181,304183,306524
p10,handNorth,armBody,31,b,b,1,308450,310453,311267
p10,handNorth,armBody,32,h,u,0,313471,315475,317501
p10,handNorth,armBody,33,d,x,0,319261,321263,324012
