id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p12,watchNorth,armFront,1,z,z,1,3961,5966,9069
p12,watchNorth,armFront,2,s,s,1,11263,13266,16557
p12,watchNorth,armFront,3,b,y,0,18544,20547,22806
p12,watchNorth,armFront,4,p,n,0,24471,26474,31004
p12,watchNorth,armFront,5,y,x,0,33171,35174,36552
p12,watchNorth,armFront,6,b,h,0,38504,40506,43657
p12,watchNorth,armFront,7,n,n,1,45704,47707,50994
p12,watchNorth,armFront,8,x,y,0,52562,54565,57706
p12,watchNorth,armFront,9,d,d,1,59481,61487,63335
p12,watchNorth,armFront,10,s,e,0,65317,67319,68743
p12,watchNorth,armFront,11,d,d,1,70770,72772,73431
p12,watchNorth,armFront,12,b,e,0,75357,77359,79846
p12,watchNorth,armFront,13,u,b,0,81823,83826,85500
p12,watchNorth,armFront,14,e,e,1,87321,89324,89831
p12,watchNorth,armFront,15,d,d,1,92382,94385,94745
p12,watchNorth,armFront,16,u,e,0,96359,98362,100143
p12,watchNorth,armFront,17,p,n,0,102205,104208,111634
p12,watchNorth,armFront,18,h,h,1,113248,115253,116518
p12,watchNorth,armFront,19,z,z,1,118293,120297,121493
p12,watchNorth,armFront,20,p,n,0,123077,125079,128804
p12,watchNorth,armFront,21,s,s,1,149517,151524,152062
p12,watchNorth,armFront,22,y,h,0,153676,155680,157812
p12,watchNorth,armFront,23,z,z,1,159513,161515,164056
p12,watchNorth,armFront,24,b,b,1,165716,167718,170507
p12,watchNorth,armFront,25,d,x,0,172327,174329,179318
p12,watchNorth,armFront,26,x,x,1,181130,183137,186222
p12,watchNorth,armFront,27,e,x,0,187907,189909,191661
p12,watchNorth,armFront,28,p,p,1,193435,195438,199077
p12,watchNorth,armFront,29,u,u,1,201033,203037,204691
p12,watchNorth,armFront,30,u,u,1,206623,208625,209571
p12,watchNorth,armFront,31,y,b,0,211582,213585,215331
p12,watchNorth,armFront,32,e,u,0,217096,219100,220175
p12,watchNorth,armFront,33,h,h,1,222409,224412,226826
p12,watchNorth,armFront,34,n,n,1,228491,230494,231273
p12,watchNorth,armFront,35,z,p,0,232938,234940,238000
p12,watchNorth,armFront,36,h,b,0,239544,241547,250301
p12,watchNorth,armFront,37,s,b,0,252147,254153,257935
p12,watchNorth,armFront,38,y,x,0,259645,261647,262784
p12,watchNorth,armFront,39,x,p,0,264463,266466,272422
p12,watchNorth,armFront,40,n,p,0,274035,276038,281369
p12,watchNorth,armFront,41,y,u,0,302038,304047,310055
p12,watchNorth,armFront,42,b,b,1,312017,314020,315307
p12,watchNorth,armFront,43,x,p,0,317178,319182,320846
p12,watchNorth,armFront,44,u,h,0,323074,325077,327322
p12,watchNorth,armFront,45,e,e,1,329651,331655,334406
p12,watchNorth,armFront,46,h,n,0,336071,338074,339764
p12,watchNorth,armFront,47,p,n,0,341504,343507,346939
p12,watchNorth,armFront,48,n,n,1,348790,350794,352669
p12,watchNorth,armFront,49,n,n,1,354328,356334,357206
p12,watchNorth,armFront,50,z,n,0,358805,360808,370994
p12,watchNorth,armFront,51,d,u,0,372687,374691,375373
p12,watchNorth,armFront,52,s,u,0,376917,378922,379477
p12,watchNorth,armFront,53,x,x,1,381142,383144,388068
p12,watchNorth,armFront,54,e,z,0,389707,391710,395767
p12,watchNorth,armFront,55,h,b,0,397919,399925,400913
