id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p7,handNorth,armFront,1,n,n,1,119822,121825,124072
p7,handNorth,armFront,2,e,p,0,179094,181100,184237
p7,handNorth,armFront,3,n,n,1,186207,188209,191045
p7,handNorth,armFront,4,d,d,1,193062,195065,197304
p7,handNorth,armFront,5,s,s,1,200016,202018,204172
p7,handNorth,armFront,6,s,s,1,206179,208182,209555
p7,handNorth,armFront,7,p,p,1,211753,213758,221151
p7,handNorth,armFront,8,b,s,0,223460,225470,231237
p7,handNorth,armFront,9,e,e,1,232867,234870,235733
p7,handNorth,armFront,10,e,e,1,237610,239613,240628
p7,handNorth,armFront,11,x,y,0,242443,244447,248367
p7,handNorth,armFront,12,p,n,0,250797,252800,266152
p7,handNorth,armFront,13,y,d,0,268385,270390,274964
p7,handNorth,armFront,14,z,s,0,277102,279106,281187
p7,handNorth,armFront,15,x,x,1,283632,285635,287139
p7,handNorth,armFront,16,p,b,0,289075,291077,295221
p7,handNorth,armFront,17,y,y,1,298451,300454,302522
p7,handNorth,armFront,18,z,y,0,304564,306567,310699
p7,handNorth,armFront,19,b,b,1,313315,315319,316690
p7,handNorth,armFront,20,x,x,1,319055,321059,322854
p7,handNorth,armFront,21,u,u,1,324932,326935,327683
p7,handNorth,armFront,22,b,y,0,330667,332671,335961
p7,handNorth,armFront,23,y,y,1,338341,340343,342018
p7,handNorth,armFront,24,n,u,0,344030,346033,347180
p7,handNorth,armFront,25,h,u,0,350919,352922,359239
p7,handNorth,armFront,26,u,u,1,361755,363760,365362
p7,handNorth,armFront,27,d,d,1,367339,369343,370739
p7,handNorth,armFront,28,d,d,1,373789,375792,377005
p7,handNorth,armFront,29,s,b,0,379601,381603,384909
p7,handNorth,armFront,30,z,b,0,387827,389830,393117
p7,handNorth,armFront,31,h,b,0,396660,398663,400136
p7,handNorth,armFront,32,u,u,1,403024,405028,409512
p7,handNorth,armFront,33,h,b,0,411287,413289,415126
