id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p12,handNorth,armBody,1,y,z,0,130213,132219,133929
p12,handNorth,armBody,2,e,y,0,137823,139826,141234
p12,handNorth,armBody,3,s,s,1,144112,146115,147110
p12,handNorth,armBody,4,p,z,0,148608,150611,151481
p12,handNorth,armBody,5,b,b,1,153126,155129,156063
p12,handNorth,armBody,6,z,z,1,157692,159695,163832
p12,handNorth,armBody,7,b,z,0,165411,167414,168752
p12,handNorth,armBody,8,x,x,1,170613,172616,179981
p12,handNorth,armBody,9,d,x,0,181826,183829,185016
p12,handNorth,armBody,10,y,z,0,186600,188602,191411
p12,handNorth,armBody,11,s,s,1,193568,195572,196366
p12,handNorth,armBody,12,b,n,0,198166,200168,203118
p12,handNorth,armBody,13,d,u,0,204993,206996,207695
p12,handNorth,armBody,14,p,z,0,210273,212275,213108
p12,handNorth,armBody,15,p,z,0,214742,216745,217544
p12,handNorth,armBody,16,u,u,1,219541,221543,222267
p12,handNorth,armBody,17,s,x,0,224934,226936,234634
p12,handNorth,armBody,18,z,z,1,236500,238505,239423
p12,handNorth,armBody,19,x,x,1,241027,243030,243753
p12,handNorth,armBody,20,x,x,1,245367,247370,248547
p12,handNorth,armBody,21,y,n,0,250090,252093,257157
p12,handNorth,armBody,22,u,u,1,259305,261312,261790
p12,handNorth,armBody,23,u,u,1,263464,265467,266130
p12,handNorth,armBody,24,e,e,1,267720,269723,273446
p12,handNorth,armBody,25,h,n,0,275080,277082,279307
p12,handNorth,armBody,26,d,s,0,281188,283191,288990
p12,handNorth,armBody,27,n,d,0,292950,294957,298174
p12,handNorth,armBody,28,h,h,1,300122,302125,304907
p12,handNorth,armBody,29,n,u,0,306974,308977,309519
p12,handNorth,armBody,30,n,z,0,311496,313498,319197
p12,handNorth,armBody,31,z,x,0,320953,322955,324253
p12,handNorth,armBody,32,h,b,0,326094,328097,329902
p12,handNorth,armBody,33,e,x,0,332025,334028,335260
