id,orientation,armpose,trial#,realPattern,userAnswer,correct,playstamp,playendstamp,enterstamp
p5,handNorth,armBody,1,b,b,1,131672,133680,135523
p5,handNorth,armBody,2,s,s,1,137459,139462,141838
p5,handNorth,armBody,3,n,n,1,143496,145499,152673
p5,handNorth,armBody,4,y,y,1,154469,156472,156787
p5,handNorth,armBody,5,u,u,1,158472,156472,160412
p5,handNorth,armBody,6,e,e,1,161972,163975,164254
p5,handNorth,armBody,7,x,x,1,165923,167927,168640
p5,handNorth,armBody,8,z,z,1,170380,172383,173343
p5,handNorth,armBody,9,p,p,1,175032,177035,178036
p5,handNorth,armBody,10,d,d,1,179902,181906,182547
p5,handNorth,armBody,11,y,y,1,184151,186155,187014
p5,handNorth,armBody,12,u,u,1,188804,186155,190730
p5,handNorth,armBody,13,n,n,1,192491,194494,199189
p5,handNorth,armBody,14,d,d,1,200803,202807,205120
p5,handNorth,armBody,15,x,x,1,206679,208682,209532
p5,handNorth,armBody,16,b,b,1,211151,213154,214180
p5,handNorth,armBody,17,h,h,1,215870,217873,218832
p5,handNorth,armBody,18,n,n,1,220456,222460,223374
p5,handNorth,armBody,19,u,u,1,225139,227142,227579
p5,handNorth,armBody,20,e,e,1,229324,231327,232025
p5,handNorth,armBody,21,s,s,1,233754,235757,237282
p5,handNorth,armBody,22,x,x,1,239324,241327,242095
p5,handNorth,armBody,23,z,z,1,243675,245677,246451
p5,handNorth,armBody,24,y,y,1,247985,249987,250310
p5,handNorth,armBody,25,p,p,1,251987,253991,254688
p5,handNorth,armBody,26,h,h,1,256454,258457,259378
p5,handNorth,armBody,27,e,e,1,261021,263024,263556
p5,handNorth,armBody,28,s,s,1,265323,267326,269910
p5,handNorth,armBody,29,d,d,1,271564,273568,275248
p5,handNorth,armBody,30,b,b,1,277014,279017,279522
p5,handNorth,armBody,31,h,h,1,281330,283337,284749
p5,handNorth,armBody,32,p,p,1,286328,288332,288950
p5,handNorth,armBody,33,z,z,1,290916,292921,294392
