id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p4,A(Baseline1),1,34,42,0,0,0,4289,5298,7095,1797
p4,A(Baseline1),2,41,41,1,1,1,7866,8871,10044,1173
p4,A(Baseline1),3,31,41,0,0,1,10707,11710,12584,874
p4,A(Baseline1),4,14,14,1,1,1,13230,14231,15577,1346
p4,A(Baseline1),5,32,42,0,0,1,16208,17210,18080,870
p4,A(Baseline1),6,32,42,0,0,1,18843,19846,21704,1858
p4,A(Baseline1),7,43,43,1,1,1,22302,23304,24274,970
p4,A(Baseline1),8,34,34,1,1,1,24935,25937,28409,2472
p4,A(Baseline1),9,12,12,1,1,1,29057,30060,32029,1969
p4,A(Baseline1),10,21,21,1,1,1,32693,33694,34548,854
p4,A(Baseline1),11,14,34,0,0,1,35210,36212,40797,4585
p4,A(Baseline1),12,41,21,0,0,1,41458,42460,44588,2128
p4,A(Baseline1),13,31,41,0,0,1,45241,46242,47791,1549
p4,A(Baseline1),14,31,41,0,0,1,48450,49452,50664,1212
p4,A(Baseline1),15,43,43,1,1,1,51303,52305,53171,866
p4,A(Baseline1),16,32,42,0,0,1,53935,54937,55887,950
p4,A(Baseline1),17,42,42,1,1,1,56544,57546,58614,1068
p4,A(Baseline1),18,32,42,0,0,1,59242,60244,61272,1028
p4,A(Baseline1),19,13,14,0,1,0,61897,62899,65637,2738
p4,A(Baseline1),20,23,23,1,1,1,66672,67674,70210,2536
p4,A(Baseline1),21,23,24,0,1,0,101081,102093,102929,836
p4,A(Baseline1),22,12,32,0,0,1,103587,104589,107061,2472
p4,A(Baseline1),23,23,23,1,1,1,107735,108737,109566,829
p4,A(Baseline1),24,23,23,1,1,1,110208,111209,113627,2418
p4,A(Baseline1),25,34,32,0,1,0,114290,115292,117746,2454
p4,A(Baseline1),26,21,24,0,1,0,118406,119408,120505,1097
p4,A(Baseline1),27,31,31,1,1,1,121198,122200,123392,1192
p4,A(Baseline1),28,34,34,1,1,1,124035,125037,126041,1004
p4,A(Baseline1),29,34,34,1,1,1,127636,128638,130637,1999
p4,A(Baseline1),30,43,23,0,0,1,131298,132300,133917,1617
p4,A(Baseline1),31,31,31,1,1,1,134603,135605,137101,1496
p4,A(Baseline1),32,13,13,1,1,1,137778,138780,139799,1019
p4,A(Baseline1),33,24,24,1,1,1,140500,141502,143411,1909
p4,A(Baseline1),34,43,43,1,1,1,144083,145084,146709,1625
p4,A(Baseline1),35,24,24,1,1,1,147403,148405,149373,968
p4,A(Baseline1),36,14,14,1,1,1,150023,151025,152827,1802
p4,A(Baseline1),37,41,41,1,1,1,153490,154492,155753,1261
p4,A(Baseline1),38,42,42,1,1,1,156552,157555,158976,1421
p4,A(Baseline1),39,12,12,1,1,1,159683,160685,162074,1389
p4,A(Baseline1),40,41,41,1,1,1,162758,163760,164843,1083
p4,A(Baseline1),41,14,14,1,1,1,195692,196698,199387,2689
p4,A(Baseline1),42,42,42,1,1,1,200074,201082,202857,1775
p4,A(Baseline1),43,21,23,0,1,0,203507,204510,205908,1398
p4,A(Baseline1),44,42,42,1,1,1,206567,207569,209357,1788
p4,A(Baseline1),45,12,12,1,1,1,210010,211012,212129,1117
p4,A(Baseline1),46,13,34,0,0,0,212784,213785,215053,1268
p4,A(Baseline1),47,14,34,0,0,1,215715,216717,218017,1300
p4,A(Baseline1),48,24,24,1,1,1,218778,219779,220982,1203
p4,A(Baseline1),49,42,42,1,1,1,221668,222669,224091,1422
p4,A(Baseline1),50,21,23,0,1,0,224760,225763,227239,1476
p4,A(Baseline1),51,21,23,0,1,0,227879,228882,230095,1213
p4,A(Baseline1),52,24,24,1,1,1,230760,231762,232644,882
p4,A(Baseline1),53,41,31,0,0,1,233402,234404,236772,2368
p4,A(Baseline1),54,32,32,1,1,1,237527,238530,242088,3558
p4,A(Baseline1),55,13,13,1,1,1,242775,243777,246460,2683
p4,A(Baseline1),56,12,12,1,1,1,247141,248143,249354,1211
p4,A(Baseline1),57,13,13,1,1,1,250030,251032,252385,1353
p4,A(Baseline1),58,43,43,1,1,1,253055,254056,256144,2088
p4,A(Baseline1),59,24,24,1,1,1,256820,257822,258841,1019
p4,A(Baseline1),60,23,23,1,1,1,259543,260546,262919,2373
