id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p9,A(Baseline1),1,31,42,0,0,0,2087,3097,4963,1866
p9,A(Baseline1),2,14,24,0,0,1,5780,6783,8674,1891
p9,A(Baseline1),3,14,14,1,1,1,9488,10490,12587,2097
p9,A(Baseline1),4,24,23,0,1,0,13296,14299,16233,1934
p9,A(Baseline1),5,23,24,0,1,0,17015,18017,20081,2064
p9,A(Baseline1),6,12,21,0,0,0,20928,21930,29438,7508
p9,A(Baseline1),7,13,13,1,1,1,30150,31151,33533,2382
p9,A(Baseline1),8,21,23,0,1,0,34313,35314,38533,3219
p9,A(Baseline1),9,42,21,0,0,0,39279,40282,43821,3539
p9,A(Baseline1),10,43,43,1,1,1,44544,45547,47390,1843
p9,A(Baseline1),11,34,43,0,0,0,48184,49186,51047,1861
p9,A(Baseline1),12,24,23,0,1,0,51939,52941,55380,2439
p9,A(Baseline1),13,32,42,0,0,1,56308,57309,61053,3744
p9,A(Baseline1),14,13,24,0,0,0,61791,62793,64500,1707
p9,A(Baseline1),15,13,24,0,0,0,65245,66247,67918,1671
p9,A(Baseline1),16,14,13,0,1,0,68639,69641,71170,1529
p9,A(Baseline1),17,24,24,1,1,1,71947,72948,74571,1623
p9,A(Baseline1),18,31,41,0,0,1,75352,76354,78680,2326
p9,A(Baseline1),19,42,42,1,1,1,80025,81027,82606,1579
p9,A(Baseline1),20,32,31,0,1,0,83822,84824,91458,6634
p9,A(Baseline1),21,34,32,0,1,0,122313,123318,125638,2320
p9,A(Baseline1),22,34,42,0,0,0,126534,127539,129820,2281
p9,A(Baseline1),23,14,14,1,1,1,130511,131513,133679,2166
p9,A(Baseline1),24,13,34,0,0,0,134432,135434,137667,2233
p9,A(Baseline1),25,32,31,0,1,0,138360,139362,141176,1814
p9,A(Baseline1),26,21,13,0,0,0,141916,142918,145984,3066
p9,A(Baseline1),27,14,13,0,1,0,146723,147725,149430,1705
p9,A(Baseline1),28,43,43,1,1,1,150607,151609,153892,2283
p9,A(Baseline1),29,34,32,0,1,0,154631,155633,158372,2739
p9,A(Baseline1),30,42,41,0,1,0,159103,160105,162040,1935
p9,A(Baseline1),31,12,12,1,1,1,162771,163772,165918,2146
p9,A(Baseline1),32,23,13,0,0,1,166737,167739,169624,1885
p9,A(Baseline1),33,43,43,1,1,1,170377,171378,172889,1511
p9,A(Baseline1),34,43,43,1,1,1,173676,174678,176522,1844
p9,A(Baseline1),35,32,31,0,1,0,177280,178282,179788,1506
p9,A(Baseline1),36,23,23,1,1,1,180506,181508,183199,1691
p9,A(Baseline1),37,41,41,1,1,1,184113,185115,186998,1883
p9,A(Baseline1),38,31,41,0,0,1,187760,188762,190631,1869
p9,A(Baseline1),39,24,13,0,0,0,191466,192469,194100,1631
p9,A(Baseline1),40,21,23,0,1,0,194938,195940,197855,1915
p9,A(Baseline1),41,42,31,0,0,0,230107,231113,232960,1847
p9,A(Baseline1),42,24,13,0,0,0,233934,234936,236703,1767
p9,A(Baseline1),43,42,41,0,1,0,237505,238509,240411,1902
p9,A(Baseline1),44,32,41,0,0,0,241135,242137,244245,2108
p9,A(Baseline1),45,31,41,0,0,1,245062,246064,247709,1645
p9,A(Baseline1),46,12,12,1,1,1,248602,249604,251970,2366
p9,A(Baseline1),47,21,21,1,1,1,252729,253731,256223,2492
p9,A(Baseline1),48,41,41,1,1,1,257034,258036,260127,2091
p9,A(Baseline1),49,21,23,0,1,0,260912,261914,263522,1608
p9,A(Baseline1),50,41,41,1,1,1,264289,265291,267187,1896
p9,A(Baseline1),51,13,13,1,1,1,267975,268977,270726,1749
p9,A(Baseline1),52,23,24,0,1,0,271539,272541,274352,1811
p9,A(Baseline1),53,23,24,0,1,0,275110,276111,277592,1481
p9,A(Baseline1),54,43,23,0,0,1,278440,279443,281963,2520
p9,A(Baseline1),55,41,21,0,0,1,282773,283775,285203,1428
p9,A(Baseline1),56,34,42,0,0,0,285992,286995,288476,1481
p9,A(Baseline1),57,12,24,0,0,0,289383,290385,292175,1790
p9,A(Baseline1),58,12,12,1,1,1,292993,293995,295737,1742
p9,A(Baseline1),59,41,43,0,1,0,296450,297452,298855,1403
p9,A(Baseline1),60,31,41,0,0,1,299616,300618,302883,2265
