id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p8,B(Approach),1,13,14,0,1,0,21651,22668,25343,2675
p8,B(Approach),2,31,41,0,0,1,27136,28138,30109,1971
p8,B(Approach),3,12,12,1,1,1,31843,32845,34914,2069
p8,B(Approach),4,21,23,0,1,0,36435,37437,38722,1285
p8,B(Approach),5,21,23,0,1,0,40158,41161,46068,4907
p8,B(Approach),6,41,41,1,1,1,46988,47991,50696,2705
p8,B(Approach),7,14,14,1,1,1,52048,53050,55406,2356
p8,B(Approach),8,24,24,1,1,1,56508,57510,58674,1164
p8,B(Approach),9,12,12,1,1,1,59997,60999,62322,1323
p8,B(Approach),10,43,24,0,0,0,63230,64232,67789,3557
p8,B(Approach),11,23,24,0,1,0,69071,70072,72136,2064
p8,B(Approach),12,34,42,0,0,0,73060,74061,76130,2069
p8,B(Approach),13,41,21,0,0,1,77602,78605,81398,2793
p8,B(Approach),14,21,23,0,1,0,82367,83369,85389,2020
p8,B(Approach),15,14,34,0,0,1,86388,87391,91206,3815
p8,B(Approach),16,14,14,1,1,1,92149,93151,96508,3357
p8,B(Approach),17,43,24,0,0,0,98299,99301,103923,4622
p8,B(Approach),18,13,24,0,0,0,105138,106140,108160,2020
p8,B(Approach),19,34,42,0,0,0,109445,110447,112393,1946
p8,B(Approach),20,42,42,1,1,1,113371,114372,117016,2644
p8,B(Approach),21,24,14,0,0,1,148457,149461,151139,1678
p8,B(Approach),22,43,24,0,0,0,152294,153296,154819,1523
p8,B(Approach),23,32,42,0,0,1,156241,157243,159256,2013
p8,B(Approach),24,23,14,0,0,0,160027,161030,162460,1430
p8,B(Approach),25,31,41,0,0,1,163345,164349,166663,2314
p8,B(Approach),26,13,24,0,0,0,167593,168595,171000,2405
p8,B(Approach),27,12,12,1,1,1,172509,173511,175676,2165
p8,B(Approach),28,31,41,0,0,1,177032,178034,181180,3146
p8,B(Approach),29,12,12,1,1,1,182508,183510,185685,2175
p8,B(Approach),30,32,42,0,0,1,187342,188344,190354,2010
p8,B(Approach),31,23,24,0,1,0,191245,192246,194337,2091
p8,B(Approach),32,41,21,0,0,1,196159,197161,198986,1825
p8,B(Approach),33,41,21,0,0,1,199865,200868,203615,2747
p8,B(Approach),34,31,41,0,0,1,204394,205396,207846,2450
p8,B(Approach),35,12,12,1,1,1,209034,210035,212640,2605
p8,B(Approach),36,24,24,1,1,1,213441,214443,216357,1914
p8,B(Approach),37,32,32,1,1,1,218254,219256,221419,2163
p8,B(Approach),38,42,42,1,1,1,222648,223650,225171,1521
p8,B(Approach),39,34,42,0,0,0,225998,227000,228979,1979
p8,B(Approach),40,32,32,1,1,1,229798,230800,232719,1919
p8,B(Approach),41,21,13,0,0,0,264787,265795,267169,1374
p8,B(Approach),42,13,31,0,0,0,267984,268991,273453,4462
p8,B(Approach),43,14,14,1,1,1,274203,275205,277495,2290
p8,B(Approach),44,42,42,1,1,1,278283,279285,281421,2136
p8,B(Approach),45,23,24,0,1,0,282193,283194,285584,2390
p8,B(Approach),46,42,41,0,1,0,287391,288394,291342,2948
p8,B(Approach),47,34,41,0,0,0,292275,293277,294858,1581
p8,B(Approach),48,43,24,0,0,0,295731,296733,299108,2375
p8,B(Approach),49,41,41,1,1,1,299983,300985,303300,2315
p8,B(Approach),50,43,43,1,1,1,304470,305472,308256,2784
p8,B(Approach),51,13,13,1,1,1,309224,310226,312116,1890
p8,B(Approach),52,24,24,1,1,1,313033,314035,315630,1595
p8,B(Approach),53,32,32,1,1,1,316521,317523,319513,1990
p8,B(Approach),54,42,42,1,1,1,320786,321789,323636,1847
p8,B(Approach),55,14,34,0,0,1,324520,325522,327694,2172
p8,B(Approach),56,31,31,1,1,1,328456,329458,331150,1692
p8,B(Approach),57,34,34,1,1,1,332075,333078,334973,1895
p8,B(Approach),58,23,24,0,1,0,335766,336768,338805,2037
p8,B(Approach),59,21,23,0,1,0,339595,340596,343002,2406
p8,B(Approach),60,24,24,1,1,1,343771,344773,346791,2018
