id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p1,B(Approach),1,23,23,1,1,1,2284,3289,7080,3791
p1,B(Approach),2,34,34,1,1,1,8114,9116,11435,2319
p1,B(Approach),3,31,32,0,1,0,12274,13279,16598,3319
p1,B(Approach),4,21,21,1,1,1,17405,18406,21334,2928
p1,B(Approach),5,24,14,0,0,1,22245,23248,29775,6527
p1,B(Approach),6,14,14,1,1,1,30598,31601,36475,4874
p1,B(Approach),7,21,21,1,1,1,37211,38214,40146,1932
p1,B(Approach),8,43,43,1,1,1,40955,41964,44153,2189
p1,B(Approach),9,13,13,1,1,1,44981,45983,47911,1928
p1,B(Approach),10,13,13,1,1,1,48685,49687,51434,1747
p1,B(Approach),11,12,12,1,1,1,52208,53209,55162,1953
p1,B(Approach),12,41,41,1,1,1,55906,56908,59404,2496
p1,B(Approach),13,13,13,1,1,1,60209,61211,62722,1511
p1,B(Approach),14,31,31,1,1,1,63542,64544,66116,1572
p1,B(Approach),15,14,14,1,1,1,66857,67859,70418,2559
p1,B(Approach),16,32,32,1,1,1,71227,72229,74431,2202
p1,B(Approach),17,43,43,1,1,1,75200,76202,78235,2033
p1,B(Approach),18,12,12,1,1,1,79024,80026,81668,1642
p1,B(Approach),19,21,21,1,1,1,82428,83431,85675,2244
p1,B(Approach),20,41,42,0,1,0,86470,87471,91181,3710
p1,B(Approach),21,24,24,1,1,1,122830,123839,126022,2183
p1,B(Approach),22,14,14,1,1,1,126800,127802,130010,2208
p1,B(Approach),23,31,41,0,0,1,130742,131752,134271,2519
p1,B(Approach),24,34,42,0,0,0,135013,136015,138251,2236
p1,B(Approach),25,34,34,1,1,1,139013,140015,144351,4336
p1,B(Approach),26,42,42,1,1,1,145137,146139,147732,1593
p1,B(Approach),27,41,41,1,1,1,148503,149505,151597,2092
p1,B(Approach),28,12,12,1,1,1,152323,153326,154772,1446
p1,B(Approach),29,24,24,1,1,1,155539,156541,158230,1689
p1,B(Approach),30,41,41,1,1,1,158967,159969,161932,1963
p1,B(Approach),31,31,31,1,1,1,162698,163700,164981,1281
p1,B(Approach),32,42,42,1,1,1,165701,166702,168141,1439
p1,B(Approach),33,31,31,1,1,1,169017,170019,171337,1318
p1,B(Approach),34,21,21,1,1,1,172065,173067,175638,2571
p1,B(Approach),35,42,42,1,1,1,176380,177382,178897,1515
p1,B(Approach),36,41,41,1,1,1,179663,180665,182002,1337
p1,B(Approach),37,24,24,1,1,1,182931,183933,185552,1619
p1,B(Approach),38,21,21,1,1,1,186350,187352,192839,5487
p1,B(Approach),39,43,43,1,1,1,193591,194592,195833,1241
p1,B(Approach),40,23,23,1,1,1,196583,197586,199323,1737
p1,B(Approach),41,32,32,1,1,1,230313,231322,233862,2540
p1,B(Approach),42,42,42,1,1,1,234638,235641,236872,1231
p1,B(Approach),43,23,23,1,1,1,237595,238598,240548,1950
p1,B(Approach),44,13,13,1,1,1,241357,242358,245580,3222
p1,B(Approach),45,32,32,1,1,1,246463,247466,249583,2117
p1,B(Approach),46,14,14,1,1,1,250391,251394,252842,1448
p1,B(Approach),47,32,32,1,1,1,253609,254611,256805,2194
p1,B(Approach),48,12,12,1,1,1,257625,258627,260052,1425
p1,B(Approach),49,23,23,1,1,1,261092,262095,270570,8475
p1,B(Approach),50,32,32,1,1,1,271390,272392,275068,2676
p1,B(Approach),51,42,42,1,1,1,275809,276811,279027,2216
p1,B(Approach),52,43,41,0,1,0,279768,280770,286637,5867
p1,B(Approach),53,13,23,0,0,1,288634,289637,292331,2694
p1,B(Approach),54,12,12,1,1,1,293171,294174,297022,2848
p1,B(Approach),55,14,14,1,1,1,297800,298802,301135,2333
p1,B(Approach),56,23,23,1,1,1,301991,302993,305188,2195
p1,B(Approach),57,34,34,1,1,1,305989,306991,312939,5948
p1,B(Approach),58,34,34,1,1,1,313871,314873,316909,2036
p1,B(Approach),59,43,43,1,1,1,317626,318628,320167,1539
p1,B(Approach),60,24,24,1,1,1,320922,321924,323492,1568
