id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p7,A(Baseline1),1,41,21,0,0,1,18443,19458,20919,1461
p7,A(Baseline1),2,32,42,0,0,1,21822,22825,24922,2097
p7,A(Baseline1),3,12,12,1,1,1,25817,26821,28725,1904
p7,A(Baseline1),4,31,41,0,0,1,30294,31296,34093,2797
p7,A(Baseline1),5,12,42,0,0,1,34896,35898,38221,2323
p7,A(Baseline1),6,31,31,1,1,1,39247,40248,41679,1431
p7,A(Baseline1),7,24,24,1,1,1,42733,43735,45016,1281
p7,A(Baseline1),8,14,14,1,1,1,45822,46824,49400,2576
p7,A(Baseline1),9,31,41,0,0,1,50170,51171,53440,2269
p7,A(Baseline1),10,21,23,0,1,0,54153,55154,56775,1621
p7,A(Baseline1),11,41,41,1,1,1,57516,58518,60515,1997
p7,A(Baseline1),12,12,32,0,0,1,61362,62364,65560,3196
p7,A(Baseline1),13,34,42,0,0,0,66329,67331,69784,2453
p7,A(Baseline1),14,23,23,1,1,1,70600,71602,74164,2562
p7,A(Baseline1),15,12,12,1,1,1,74999,76001,78620,2619
p7,A(Baseline1),16,32,32,1,1,1,79402,80404,82008,1604
p7,A(Baseline1),17,24,24,1,1,1,82787,83790,85700,1910
p7,A(Baseline1),18,21,21,1,1,1,86406,87408,88983,1575
p7,A(Baseline1),19,41,21,0,0,1,89714,90716,92402,1686
p7,A(Baseline1),20,13,14,0,1,0,93145,94147,95878,1731
p7,A(Baseline1),21,42,42,1,1,1,126905,127917,130121,2204
p7,A(Baseline1),22,41,21,0,0,1,130847,131849,133870,2021
p7,A(Baseline1),23,42,24,0,0,0,134689,135691,137541,1850
p7,A(Baseline1),24,42,42,1,1,1,138279,139284,141028,1744
p7,A(Baseline1),25,23,23,1,1,1,141813,142814,143611,797
p7,A(Baseline1),26,31,42,0,0,0,144338,145340,149567,4227
p7,A(Baseline1),27,12,14,0,1,0,151583,152586,154064,1478
p7,A(Baseline1),28,21,23,0,1,0,154769,155772,157018,1246
p7,A(Baseline1),29,24,24,1,1,1,157789,158791,160354,1563
p7,A(Baseline1),30,43,23,0,0,1,161076,162078,162842,764
p7,A(Baseline1),31,41,41,1,1,1,163714,164716,167096,2380
p7,A(Baseline1),32,14,14,1,1,1,167996,168998,170979,1981
p7,A(Baseline1),33,34,42,0,0,0,171751,172753,174061,1308
p7,A(Baseline1),34,14,34,0,0,1,174810,175812,179463,3651
p7,A(Baseline1),35,23,13,0,0,1,180232,181235,183188,1953
p7,A(Baseline1),36,43,43,1,1,1,183975,184977,189960,4983
p7,A(Baseline1),37,32,42,0,0,1,190830,191832,193375,1543
p7,A(Baseline1),38,32,42,0,0,1,194103,195105,197354,2249
p7,A(Baseline1),39,43,43,1,1,1,198108,199110,201156,2046
p7,A(Baseline1),40,24,24,1,1,1,202515,203520,204713,1193
p7,A(Baseline1),41,13,14,0,1,0,235557,236571,239007,2436
p7,A(Baseline1),42,13,14,0,1,0,239795,240796,243286,2490
p7,A(Baseline1),43,13,24,0,0,0,244036,245038,246903,1865
p7,A(Baseline1),44,21,23,0,1,0,247693,248696,250801,2105
p7,A(Baseline1),45,31,42,0,0,0,251616,252618,254164,1546
p7,A(Baseline1),46,43,43,1,1,1,254857,255859,257027,1168
p7,A(Baseline1),47,24,24,1,1,1,257791,258792,260137,1345
p7,A(Baseline1),48,34,42,0,0,0,260925,261927,264222,2295
p7,A(Baseline1),49,42,41,0,1,0,264929,265931,268453,2522
p7,A(Baseline1),50,14,12,0,1,0,269224,270226,272626,2400
p7,A(Baseline1),51,21,23,0,1,0,273427,274429,276069,1640
p7,A(Baseline1),52,32,42,0,0,1,276862,277864,279825,1961
p7,A(Baseline1),53,43,23,0,0,1,280567,281570,283309,1739
p7,A(Baseline1),54,42,21,0,0,0,284196,285198,286458,1260
p7,A(Baseline1),55,23,24,0,1,0,287284,288286,289592,1306
p7,A(Baseline1),56,34,42,0,0,0,290431,291433,292526,1093
p7,A(Baseline1),57,34,42,0,0,0,293356,294357,296347,1990
p7,A(Baseline1),58,23,23,1,1,1,297108,298109,299690,1581
p7,A(Baseline1),59,13,14,0,1,0,300958,301960,303122,1162
p7,A(Baseline1),60,14,14,1,1,1,303841,304843,305924,1081
