id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p8,A(Baseline1),1,12,12,1,1,1,10941,11950,14164,2214
p8,A(Baseline1),2,32,31,0,1,0,14923,15927,18571,2644
p8,A(Baseline1),3,34,31,0,1,0,19333,20335,21852,1517
p8,A(Baseline1),4,31,41,0,0,1,22607,23609,25606,1997
p8,A(Baseline1),5,43,43,1,1,1,26348,27350,30358,3008
p8,A(Baseline1),6,42,41,0,1,0,31112,32113,33639,1526
p8,A(Baseline1),7,13,13,1,1,1,34375,35377,36923,1546
p8,A(Baseline1),8,13,13,1,1,1,37736,38739,40204,1465
p8,A(Baseline1),9,23,13,0,0,1,40957,41959,43809,1850
p8,A(Baseline1),10,32,41,0,0,0,44559,45560,49084,3524
p8,A(Baseline1),11,13,13,1,1,1,49830,50831,52240,1409
p8,A(Baseline1),12,14,14,1,1,1,52992,53994,55568,1574
p8,A(Baseline1),13,12,12,1,1,1,56353,57355,58871,1516
p8,A(Baseline1),14,31,41,0,0,1,59634,60636,62701,2065
p8,A(Baseline1),15,24,14,0,0,1,63787,64789,66783,1994
p8,A(Baseline1),16,12,12,1,1,1,67519,68521,69830,1309
p8,A(Baseline1),17,14,14,1,1,1,70563,71565,73267,1702
p8,A(Baseline1),18,34,32,0,1,0,74034,75036,76249,1213
p8,A(Baseline1),19,24,14,0,0,1,77017,78018,79562,1544
p8,A(Baseline1),20,23,23,1,1,1,80281,81283,83967,2684
p8,A(Baseline1),21,41,21,0,0,1,115293,116301,118299,1998
p8,A(Baseline1),22,13,13,1,1,1,119053,120056,121445,1389
p8,A(Baseline1),23,43,41,0,1,0,122146,123147,125025,1878
p8,A(Baseline1),24,31,31,1,1,1,125708,126714,128577,1863
p8,A(Baseline1),25,43,43,1,1,1,129269,130271,132336,2065
p8,A(Baseline1),26,42,41,0,1,0,133125,134127,137872,3745
p8,A(Baseline1),27,21,23,0,1,0,138719,139721,141180,1459
p8,A(Baseline1),28,43,43,1,1,1,142263,143265,145181,1916
p8,A(Baseline1),29,13,13,1,1,1,146019,147020,148824,1804
p8,A(Baseline1),30,41,41,1,1,1,149601,150603,152332,1729
p8,A(Baseline1),31,12,12,1,1,1,153236,154237,156565,2328
p8,A(Baseline1),32,31,31,1,1,1,157445,158447,159957,1510
p8,A(Baseline1),33,23,13,0,0,1,160798,161801,163593,1792
p8,A(Baseline1),34,14,14,1,1,1,164365,165367,167274,1907
p8,A(Baseline1),35,24,14,0,0,1,168023,169025,171380,2355
p8,A(Baseline1),36,24,14,0,0,1,172168,173170,175442,2272
p8,A(Baseline1),37,34,34,1,1,1,177507,178509,180152,1643
p8,A(Baseline1),38,34,34,1,1,1,180986,181987,184042,2055
p8,A(Baseline1),39,23,23,1,1,1,184886,185887,188211,2324
p8,A(Baseline1),40,21,23,0,1,0,189023,190025,192312,2287
p8,A(Baseline1),41,32,31,0,1,0,229930,230935,232387,1452
p8,A(Baseline1),42,14,34,0,0,1,233179,234181,235592,1411
p8,A(Baseline1),43,42,21,0,0,0,236302,237307,239176,1869
p8,A(Baseline1),44,21,23,0,1,0,239992,240994,243222,2228
p8,A(Baseline1),45,34,31,0,1,0,243965,244967,246983,2016
p8,A(Baseline1),46,24,14,0,0,1,247772,248774,250261,1487
p8,A(Baseline1),47,23,13,0,0,1,251059,252061,253585,1524
p8,A(Baseline1),48,31,31,1,1,1,254387,255389,256876,1487
p8,A(Baseline1),49,41,41,1,1,1,257624,258627,260187,1560
p8,A(Baseline1),50,41,41,1,1,1,260947,261949,263491,1542
p8,A(Baseline1),51,21,21,1,1,1,264280,265283,267402,2119
p8,A(Baseline1),52,43,43,1,1,1,268199,269201,271356,2155
p8,A(Baseline1),53,32,31,0,1,0,272109,273111,275188,2077
p8,A(Baseline1),54,14,34,0,0,1,276036,277038,278706,1668
p8,A(Baseline1),55,21,13,0,0,0,279574,280576,282260,1684
p8,A(Baseline1),56,42,41,0,1,0,283007,284009,285873,1864
p8,A(Baseline1),57,41,43,0,1,0,286625,287627,289071,1444
p8,A(Baseline1),58,42,41,0,1,0,289848,290850,292741,1891
p8,A(Baseline1),59,12,12,1,1,1,293543,294544,296446,1902
p8,A(Baseline1),60,32,41,0,0,0,297272,298275,300955,2680
