id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p10,B(Approach),1,34,34,1,1,1,2604,3606,5540,1934
p10,B(Approach),2,24,24,1,1,1,6357,7358,8972,1614
p10,B(Approach),3,43,43,1,1,1,9645,10647,12467,1820
p10,B(Approach),4,12,12,1,1,1,13149,14151,16483,2332
p10,B(Approach),5,42,42,1,1,1,17237,18239,19956,1717
p10,B(Approach),6,13,13,1,1,1,20645,21646,23243,1597
p10,B(Approach),7,23,23,1,1,1,23957,24958,26620,1662
p10,B(Approach),8,42,42,1,1,1,27300,28302,30084,1782
p10,B(Approach),9,42,42,1,1,1,30773,31774,33467,1693
p10,B(Approach),10,41,41,1,1,1,34157,35158,36867,1709
p10,B(Approach),11,32,32,1,1,1,37605,38607,40595,1988
p10,B(Approach),12,14,14,1,1,1,41284,42286,44571,2285
p10,B(Approach),13,43,43,1,1,1,45260,46263,47747,1484
p10,B(Approach),14,41,41,1,1,1,48476,49478,51060,1582
p10,B(Approach),15,13,13,1,1,1,51781,52783,54636,1853
p10,B(Approach),16,32,32,1,1,1,55332,56334,57875,1541
p10,B(Approach),17,23,23,1,1,1,58598,59600,61779,2179
p10,B(Approach),18,13,13,1,1,1,62580,63582,65107,1525
p10,B(Approach),19,21,21,1,1,1,65844,66847,68419,1572
p10,B(Approach),20,31,31,1,1,1,69356,70359,71851,1492
p10,B(Approach),21,31,31,1,1,1,103756,104762,107499,2737
p10,B(Approach),22,41,41,1,1,1,108252,109256,110532,1276
p10,B(Approach),23,31,31,1,1,1,111197,112199,113355,1156
p10,B(Approach),24,32,32,1,1,1,114044,115046,117019,1973
p10,B(Approach),25,23,23,1,1,1,117773,118775,121515,2740
p10,B(Approach),26,31,31,1,1,1,123452,124455,125700,1245
p10,B(Approach),27,34,34,1,1,1,126405,127407,128619,1212
p10,B(Approach),28,13,13,1,1,1,129317,130320,132731,2411
p10,B(Approach),29,31,31,1,1,1,133461,134463,135844,1381
p10,B(Approach),30,41,41,1,1,1,136532,137534,138803,1269
p10,B(Approach),31,32,32,1,1,1,139548,140550,141915,1365
p10,B(Approach),32,13,13,1,1,1,142604,143607,145652,2045
p10,B(Approach),33,14,14,1,1,1,146748,147750,148995,1245
p10,B(Approach),34,43,43,1,1,1,149837,150838,152771,1933
p10,B(Approach),35,12,12,1,1,1,154620,155622,156659,1037
p10,B(Approach),36,24,24,1,1,1,157389,158391,160123,1732
p10,B(Approach),37,24,24,1,1,1,160860,161862,164459,2597
p10,B(Approach),38,41,41,1,1,1,166260,167263,168699,1436
p10,B(Approach),39,21,21,1,1,1,169436,170438,171595,1157
p10,B(Approach),40,14,14,1,1,1,172469,173471,175244,1773
p10,B(Approach),41,24,24,1,1,1,207340,208344,210259,1915
p10,B(Approach),42,32,32,1,1,1,211036,212044,214355,2311
p10,B(Approach),43,34,34,1,1,1,215085,216086,217363,1277
p10,B(Approach),44,21,21,1,1,1,218068,219070,220660,1590
p10,B(Approach),45,23,23,1,1,1,221389,222391,223787,1396
p10,B(Approach),46,43,43,1,1,1,225387,226389,227587,1198
p10,B(Approach),47,12,12,1,1,1,228316,229318,230963,1645
p10,B(Approach),48,12,12,1,1,1,231614,232615,234172,1557
p10,B(Approach),49,23,23,1,1,1,234853,235854,237844,1990
p10,B(Approach),50,34,34,1,1,1,238524,239527,240955,1428
p10,B(Approach),51,24,24,1,1,1,241716,242718,244283,1565
p10,B(Approach),52,21,21,1,1,1,244972,245974,248011,2037
p10,B(Approach),53,12,12,1,1,1,248716,249718,250723,1005
p10,B(Approach),54,21,21,1,1,1,251404,252407,254315,1908
p10,B(Approach),55,42,42,1,1,1,254980,255982,257851,1869
p10,B(Approach),56,34,34,1,1,1,259556,260559,262635,2076
p10,B(Approach),57,43,43,1,1,1,263325,264327,265659,1332
p10,B(Approach),58,42,42,1,1,1,266349,267350,269763,2413
p10,B(Approach),59,14,14,1,1,1,270452,271454,272947,1493
p10,B(Approach),60,14,14,1,1,1,273668,274670,276195,1525
