id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p3,A(Baseline1),1,23,21,0,1,0,2757,3759,4893,1134
p3,A(Baseline1),2,23,23,1,1,1,5717,6719,8077,1358
p3,A(Baseline1),3,34,12,0,0,0,8862,9864,11269,1405
p3,A(Baseline1),4,24,21,0,1,0,12046,13047,14349,1302
p3,A(Baseline1),5,32,12,0,0,1,15141,16144,17381,1237
p3,A(Baseline1),6,31,13,0,0,0,18150,19152,20198,1046
p3,A(Baseline1),7,24,43,0,0,0,21013,22016,23069,1053
p3,A(Baseline1),8,41,41,1,1,1,23902,24904,26005,1101
p3,A(Baseline1),9,31,32,0,1,0,26878,27880,29101,1221
p3,A(Baseline1),10,42,43,0,1,0,29926,30929,32086,1157
p3,A(Baseline1),11,31,14,0,0,0,32933,33936,35125,1189
p3,A(Baseline1),12,21,41,0,0,1,35966,36968,38725,1757
p3,A(Baseline1),13,21,21,1,1,1,39543,40545,41669,1124
p3,A(Baseline1),14,43,41,0,1,0,42486,43488,44989,1501
p3,A(Baseline1),15,13,13,1,1,1,45774,46775,47934,1159
p3,A(Baseline1),16,34,32,0,1,0,48750,49752,51133,1381
p3,A(Baseline1),17,34,34,1,1,1,51918,52920,55093,2173
p3,A(Baseline1),18,24,41,0,0,0,55894,56896,57877,981
p3,A(Baseline1),19,41,41,1,1,1,58718,59719,60942,1223
p3,A(Baseline1),20,12,12,1,1,1,61806,62808,64373,1565
p3,A(Baseline1),21,41,21,0,0,1,95566,96571,97629,1058
p3,A(Baseline1),22,43,41,0,1,0,99198,100202,101405,1203
p3,A(Baseline1),23,32,12,0,0,1,102263,103265,104301,1036
p3,A(Baseline1),24,42,41,0,1,0,105103,106104,107173,1069
p3,A(Baseline1),25,14,12,0,1,0,107990,108992,110141,1149
p3,A(Baseline1),26,34,12,0,0,0,110926,111928,112990,1062
p3,A(Baseline1),27,43,41,0,1,0,113838,114840,115886,1046
p3,A(Baseline1),28,13,13,1,1,1,116741,117744,118869,1125
p3,A(Baseline1),29,41,41,1,1,1,119678,120679,122613,1934
p3,A(Baseline1),30,23,43,0,0,1,123374,124376,125845,1469
p3,A(Baseline1),31,24,43,0,0,0,126614,127616,128725,1109
p3,A(Baseline1),32,12,14,0,1,0,129518,130521,131605,1084
p3,A(Baseline1),33,14,12,0,1,0,132399,133400,134525,1125
p3,A(Baseline1),34,42,41,0,1,0,135293,136296,137453,1157
p3,A(Baseline1),35,14,14,1,1,1,138318,139320,140974,1654
p3,A(Baseline1),36,24,24,1,1,1,141717,142719,145325,2606
p3,A(Baseline1),37,12,13,0,1,0,146063,147065,148277,1212
p3,A(Baseline1),38,12,14,0,1,0,149070,150072,151101,1029
p3,A(Baseline1),39,32,34,0,1,0,151886,152888,154989,2101
p3,A(Baseline1),40,31,32,0,1,0,155670,156672,157877,1205
p3,A(Baseline1),41,34,12,0,0,0,189255,190263,191388,1125
p3,A(Baseline1),42,21,21,1,1,1,192198,193203,194509,1306
p3,A(Baseline1),43,14,14,1,1,1,195213,196215,198293,2078
p3,A(Baseline1),44,23,43,0,0,1,198990,199992,201125,1133
p3,A(Baseline1),45,42,41,0,1,0,201918,202920,204077,1157
p3,A(Baseline1),46,32,12,0,0,1,204894,205895,207349,1454
p3,A(Baseline1),47,43,43,1,1,1,208063,209065,210125,1060
p3,A(Baseline1),48,32,32,1,1,1,210894,211896,213206,1310
p3,A(Baseline1),49,43,43,1,1,1,213958,214960,215997,1037
p3,A(Baseline1),50,12,13,0,1,0,216775,217777,218813,1036
p3,A(Baseline1),51,13,12,0,1,0,219606,220608,221853,1245
p3,A(Baseline1),52,42,41,0,1,0,222670,223672,224757,1085
p3,A(Baseline1),53,41,43,0,1,0,225486,226488,227685,1197
p3,A(Baseline1),54,13,13,1,1,1,228518,229520,230997,1477
p3,A(Baseline1),55,21,41,0,0,1,231926,232928,234589,1661
p3,A(Baseline1),56,13,13,1,1,1,235526,236529,237797,1268
p3,A(Baseline1),57,31,12,0,0,0,238614,239616,240957,1341
p3,A(Baseline1),58,14,13,0,1,0,241742,242744,244085,1341
p3,A(Baseline1),59,23,43,0,0,1,244846,245848,246910,1062
p3,A(Baseline1),60,21,41,0,0,1,247685,248687,249757,1070
