id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p3,C(Baseline2),1,24,24,1,1,1,23709,24725,26603,1878
p3,C(Baseline2),2,13,14,0,1,0,27509,28511,30100,1589
p3,C(Baseline2),3,24,24,1,1,1,31133,32135,34604,2469
p3,C(Baseline2),4,24,24,1,1,1,35404,36408,39228,2820
p3,C(Baseline2),5,32,14,0,0,0,40060,41062,43460,2398
p3,C(Baseline2),6,14,14,1,1,1,44341,45343,47788,2445
p3,C(Baseline2),7,41,21,0,0,1,54916,55919,57692,1773
p3,C(Baseline2),8,42,21,0,0,0,58837,59840,64132,4292
p3,C(Baseline2),9,42,21,0,0,0,65061,66067,68996,2929
p3,C(Baseline2),10,13,14,0,1,0,69812,70814,72380,1566
p3,C(Baseline2),11,13,13,1,1,1,73190,74191,75684,1493
p3,C(Baseline2),12,34,14,0,0,1,76604,77606,80140,2534
p3,C(Baseline2),13,42,21,0,0,0,80941,81942,83836,1894
p3,C(Baseline2),14,24,23,0,1,0,84661,85663,87771,2108
p3,C(Baseline2),15,23,21,0,1,0,88572,89575,91107,1532
p3,C(Baseline2),16,23,21,0,1,0,91868,92870,95612,2742
p3,C(Baseline2),17,21,21,1,1,1,97116,98118,99684,1566
p3,C(Baseline2),18,14,14,1,1,1,100525,101527,102948,1421
p3,C(Baseline2),19,34,12,0,0,0,103853,104855,106307,1452
p3,C(Baseline2),20,41,21,0,0,1,107213,108215,110196,1981
p3,C(Baseline2),21,31,12,0,0,0,141356,142365,146260,3895
p3,C(Baseline2),22,14,14,1,1,1,147156,148158,150076,1918
p3,C(Baseline2),23,13,13,1,1,1,150870,151872,153164,1292
p3,C(Baseline2),24,21,21,1,1,1,153989,154999,156516,1517
p3,C(Baseline2),25,31,41,0,0,1,158500,159502,161460,1958
p3,C(Baseline2),26,31,41,0,0,1,162197,163199,165076,1877
p3,C(Baseline2),27,32,42,0,0,1,165845,166847,168908,2061
p3,C(Baseline2),28,31,41,0,0,1,169669,170670,175164,4494
p3,C(Baseline2),29,12,14,0,1,0,175933,176935,178564,1629
p3,C(Baseline2),30,32,41,0,0,0,179301,180302,181764,1462
p3,C(Baseline2),31,43,43,1,1,1,182572,183574,185011,1437
p3,C(Baseline2),32,34,32,0,1,0,185773,186775,188388,1613
p3,C(Baseline2),33,12,14,0,1,0,189165,190167,191899,1732
p3,C(Baseline2),34,43,43,1,1,1,192764,193766,194668,902
p3,C(Baseline2),35,34,34,1,1,1,195500,196504,197788,1284
p3,C(Baseline2),36,43,43,1,1,1,198589,199591,200988,1397
p3,C(Baseline2),37,12,14,0,1,0,201812,202814,204083,1269
p3,C(Baseline2),38,34,34,1,1,1,204924,205927,207364,1437
p3,C(Baseline2),39,21,41,0,0,1,208205,209207,210204,997
p3,C(Baseline2),40,23,43,0,0,1,211093,212095,213099,1004
p3,C(Baseline2),41,24,43,0,0,0,244461,245466,246747,1281
p3,C(Baseline2),42,21,21,1,1,1,247484,248486,249980,1494
p3,C(Baseline2),43,12,14,0,1,0,250764,251766,254132,2366
p3,C(Baseline2),44,23,21,0,1,0,254902,255912,258004,2092
p3,C(Baseline2),45,41,41,1,1,1,258860,259862,261308,1446
p3,C(Baseline2),46,42,41,0,1,0,262157,263159,264179,1020
p3,C(Baseline2),47,32,14,0,0,0,264973,265975,267116,1141
p3,C(Baseline2),48,23,41,0,0,0,267916,268918,270635,1717
p3,C(Baseline2),49,12,14,0,1,0,271364,272367,273971,1604
p3,C(Baseline2),50,31,31,1,1,1,274749,275751,277244,1493
p3,C(Baseline2),51,42,41,0,1,0,278028,279030,280355,1325
p3,C(Baseline2),52,32,34,0,1,0,281221,282223,283540,1317
p3,C(Baseline2),53,14,13,0,1,0,284308,285310,286140,830
p3,C(Baseline2),54,43,43,1,1,1,286909,287911,288900,989
p3,C(Baseline2),55,21,41,0,0,1,289732,290734,291956,1222
p3,C(Baseline2),56,41,41,1,1,1,292757,293759,294828,1069
p3,C(Baseline2),57,14,13,0,1,0,295637,296638,297644,1006
p3,C(Baseline2),58,41,41,1,1,1,298476,299478,300716,1238
p3,C(Baseline2),59,13,14,0,1,0,301484,302487,303787,1300
p3,C(Baseline2),60,43,43,1,1,1,305820,306822,309908,3086
