id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p12,A(Baseline1),1,21,21,1,1,1,4175,5181,7302,2121
p12,A(Baseline1),2,32,32,1,1,1,8207,9211,12118,2907
p12,A(Baseline1),3,12,14,0,1,0,13063,14065,16063,1998
p12,A(Baseline1),4,21,41,0,0,1,17087,18089,21142,3053
p12,A(Baseline1),5,34,34,1,1,1,22342,23344,25998,2654
p12,A(Baseline1),6,23,23,1,1,1,27071,28073,30550,2477
p12,A(Baseline1),7,12,14,0,1,0,31727,32729,34783,2054
p12,A(Baseline1),8,13,13,1,1,1,35783,36785,39487,2702
p12,A(Baseline1),9,13,13,1,1,1,40649,41651,44598,2947
p12,A(Baseline1),10,23,43,0,0,1,45647,46649,48334,1685
p12,A(Baseline1),11,42,42,1,1,1,49711,50713,54878,4165
p12,A(Baseline1),12,24,24,1,1,1,56062,57064,58558,1494
p12,A(Baseline1),13,31,31,1,1,1,59767,60769,63078,2309
p12,A(Baseline1),14,41,41,1,1,1,63943,64945,67038,2093
p12,A(Baseline1),15,14,13,0,1,0,68007,69009,72199,3190
p12,A(Baseline1),16,41,41,1,1,1,73159,74161,76199,2038
p12,A(Baseline1),17,34,14,0,0,1,77126,78128,81654,3526
p12,A(Baseline1),18,31,12,0,0,0,82695,83697,86270,2573
p12,A(Baseline1),19,12,12,1,1,1,87943,88946,90942,1996
p12,A(Baseline1),20,13,13,1,1,1,91840,92842,95039,2197
p12,A(Baseline1),21,12,14,0,1,0,126839,127844,130870,3026
p12,A(Baseline1),22,31,31,1,1,1,131895,132899,134854,1955
p12,A(Baseline1),23,24,24,1,1,1,135775,136777,139231,2454
p12,A(Baseline1),24,41,41,1,1,1,140063,141065,143342,2277
p12,A(Baseline1),25,32,32,1,1,1,144367,145368,147390,2022
p12,A(Baseline1),26,23,23,1,1,1,148247,149249,151023,1774
p12,A(Baseline1),27,14,14,1,1,1,151863,152865,155358,2493
p12,A(Baseline1),28,43,43,1,1,1,156439,157441,161342,3901
p12,A(Baseline1),29,43,41,0,1,0,162239,163241,165206,1965
p12,A(Baseline1),30,32,12,0,0,1,166119,167121,170046,2925
p12,A(Baseline1),31,12,14,0,1,0,171047,172050,173822,1772
p12,A(Baseline1),32,31,31,1,1,1,174703,175705,178254,2549
p12,A(Baseline1),33,34,14,0,0,1,179119,180124,186094,5970
p12,A(Baseline1),34,24,24,1,1,1,186983,187985,193262,5277
p12,A(Baseline1),35,43,41,0,1,0,194255,195257,197222,1965
p12,A(Baseline1),36,13,13,1,1,1,198271,199274,200934,1660
p12,A(Baseline1),37,31,31,1,1,1,201895,202897,204774,1877
p12,A(Baseline1),38,23,43,0,0,1,205759,206762,208326,1564
p12,A(Baseline1),39,34,34,1,1,1,209319,210321,211582,1261
p12,A(Baseline1),40,43,41,0,1,0,213687,214689,218294,3605
p12,A(Baseline1),41,42,42,1,1,1,249975,250979,253438,2459
p12,A(Baseline1),42,32,34,0,1,0,255359,256363,257974,1611
p12,A(Baseline1),43,41,41,1,1,1,258967,259968,262854,2886
p12,A(Baseline1),44,23,21,0,1,0,263751,264753,266615,1862
p12,A(Baseline1),45,24,24,1,1,1,269335,270337,272150,1813
p12,A(Baseline1),46,34,34,1,1,1,273439,274441,276230,1789
p12,A(Baseline1),47,14,14,1,1,1,277486,278490,280670,2180
p12,A(Baseline1),48,24,24,1,1,1,281606,282609,284878,2269
p12,A(Baseline1),49,21,21,1,1,1,285831,286833,288487,1654
p12,A(Baseline1),50,42,42,1,1,1,289423,290425,295606,5181
p12,A(Baseline1),51,41,42,0,1,0,296430,297433,301446,4013
p12,A(Baseline1),52,14,14,1,1,1,302871,303873,306342,2469
p12,A(Baseline1),53,21,21,1,1,1,307678,308680,311062,2382
p12,A(Baseline1),54,43,41,0,1,0,312054,313057,315726,2669
p12,A(Baseline1),55,42,42,1,1,1,317511,318513,321014,2501
p12,A(Baseline1),56,42,42,1,1,1,322142,323145,324918,1773
p12,A(Baseline1),57,14,14,1,1,1,326423,327424,332598,5174
p12,A(Baseline1),58,21,21,1,1,1,334263,335265,337222,1957
p12,A(Baseline1),59,32,34,0,1,0,339358,340360,343166,2806
p12,A(Baseline1),60,13,13,1,1,1,345791,346795,350718,3923
