id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p7,C(Baseline2),1,43,43,1,1,1,5408,6410,8479,2069
p7,C(Baseline2),2,34,34,1,1,1,9463,10468,11934,1466
p7,C(Baseline2),3,34,34,1,1,1,12783,13787,15639,1852
p7,C(Baseline2),4,21,21,1,1,1,16543,17545,19375,1830
p7,C(Baseline2),5,43,43,1,1,1,20223,21225,22558,1333
p7,C(Baseline2),6,14,14,1,1,1,23463,24465,26254,1789
p7,C(Baseline2),7,32,32,1,1,1,27167,28169,29910,1741
p7,C(Baseline2),8,43,43,1,1,1,30864,31866,33903,2037
p7,C(Baseline2),9,24,24,1,1,1,34799,35801,37526,1725
p7,C(Baseline2),10,34,34,1,1,1,38591,39593,41127,1534
p7,C(Baseline2),11,43,23,0,0,1,41975,42978,44959,1981
p7,C(Baseline2),12,41,41,1,1,1,46751,47753,49439,1686
p7,C(Baseline2),13,32,32,1,1,1,50383,51385,53511,2126
p7,C(Baseline2),14,31,31,1,1,1,54455,55457,56950,1493
p7,C(Baseline2),15,31,31,1,1,1,57807,58809,60287,1478
p7,C(Baseline2),16,14,14,1,1,1,61127,62130,64142,2012
p7,C(Baseline2),17,21,21,1,1,1,65136,66139,67815,1676
p7,C(Baseline2),18,12,12,1,1,1,68823,69825,71134,1309
p7,C(Baseline2),19,24,24,1,1,1,72127,73129,76615,3486
p7,C(Baseline2),20,32,32,1,1,1,77575,78580,80806,2226
p7,C(Baseline2),21,14,14,1,1,1,111976,112982,114470,1488
p7,C(Baseline2),22,13,13,1,1,1,115503,116508,117838,1330
p7,C(Baseline2),23,34,34,1,1,1,118783,119785,121303,1518
p7,C(Baseline2),24,24,24,1,1,1,122239,123241,124934,1693
p7,C(Baseline2),25,41,41,1,1,1,125935,126937,128774,1837
p7,C(Baseline2),26,13,13,1,1,1,129711,130713,132062,1349
p7,C(Baseline2),27,23,23,1,1,1,133056,134057,135478,1421
p7,C(Baseline2),28,41,41,1,1,1,136399,137401,138894,1493
p7,C(Baseline2),29,24,24,1,1,1,139862,140864,142494,1630
p7,C(Baseline2),30,21,21,1,1,1,143512,144514,146318,1804
p7,C(Baseline2),31,32,32,1,1,1,147471,148473,150510,2037
p7,C(Baseline2),32,23,23,1,1,1,151519,152521,156166,3645
p7,C(Baseline2),33,34,34,1,1,1,157128,158130,160174,2044
p7,C(Baseline2),34,12,12,1,1,1,161175,162177,163958,1781
p7,C(Baseline2),35,31,31,1,1,1,164927,165929,167655,1726
p7,C(Baseline2),36,12,12,1,1,1,168664,169665,171734,2069
p7,C(Baseline2),37,42,42,1,1,1,172743,173745,175191,1446
p7,C(Baseline2),38,32,32,1,1,1,176127,177129,178702,1573
p7,C(Baseline2),39,14,14,1,1,1,179656,180657,182294,1637
p7,C(Baseline2),40,23,23,1,1,1,183296,184297,185807,1510
p7,C(Baseline2),41,42,42,1,1,1,216936,217941,219310,1369
p7,C(Baseline2),42,41,41,1,1,1,220183,221185,222926,1741
p7,C(Baseline2),43,42,42,1,1,1,223855,224865,226134,1269
p7,C(Baseline2),44,41,41,1,1,1,227135,228137,229958,1821
p7,C(Baseline2),45,31,31,1,1,1,230879,231881,233231,1350
p7,C(Baseline2),46,21,21,1,1,1,234112,235114,236238,1124
p7,C(Baseline2),47,23,23,1,1,1,237119,238121,239287,1166
p7,C(Baseline2),48,12,12,1,1,1,240215,241217,242566,1349
p7,C(Baseline2),49,31,31,1,1,1,243615,244617,246478,1861
p7,C(Baseline2),50,12,12,1,1,1,247367,248369,249599,1230
p7,C(Baseline2),51,24,24,1,1,1,250471,251474,252798,1324
p7,C(Baseline2),52,42,42,1,1,1,253751,254752,256078,1326
p7,C(Baseline2),53,23,23,1,1,1,256960,257962,259399,1437
p7,C(Baseline2),54,13,13,1,1,1,260335,261337,262726,1389
p7,C(Baseline2),55,13,13,1,1,1,263655,264657,265871,1214
p7,C(Baseline2),56,42,21,0,0,0,266832,267834,269126,1292
p7,C(Baseline2),57,13,13,1,1,1,270015,271017,272358,1341
p7,C(Baseline2),58,14,14,1,1,1,273311,274313,275959,1646
p7,C(Baseline2),59,43,43,1,1,1,276871,277873,280246,2373
p7,C(Baseline2),60,21,21,1,1,1,281111,282114,284494,2380
