id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p9,A(Baseline1),1,43,41,0,1,0,2886,3888,6157,2269
p9,A(Baseline1),2,13,13,1,1,1,7093,8095,9421,1326
p9,A(Baseline1),3,14,14,1,1,1,10175,11177,12157,980
p9,A(Baseline1),4,24,24,1,1,1,12982,13984,15078,1094
p9,A(Baseline1),5,32,32,1,1,1,15871,16873,19205,2332
p9,A(Baseline1),6,31,31,1,1,1,20055,21056,22141,1085
p9,A(Baseline1),7,21,21,1,1,1,23022,24024,25853,1829
p9,A(Baseline1),8,42,42,1,1,1,26550,27551,28934,1383
p9,A(Baseline1),9,41,41,1,1,1,29686,30688,32885,2197
p9,A(Baseline1),10,41,41,1,1,1,33591,34592,35838,1246
p9,A(Baseline1),11,31,31,1,1,1,36558,37560,39109,1549
p9,A(Baseline1),12,21,43,0,0,0,39959,40960,42125,1165
p9,A(Baseline1),13,34,34,1,1,1,42958,43961,45542,1581
p9,A(Baseline1),14,34,34,1,1,1,46526,47528,49606,2078
p9,A(Baseline1),15,14,14,1,1,1,50478,51480,53102,1622
p9,A(Baseline1),16,34,34,1,1,1,54390,55393,58045,2652
p9,A(Baseline1),17,42,42,1,1,1,58902,59904,61253,1349
p9,A(Baseline1),18,12,12,1,1,1,62102,63103,64334,1231
p9,A(Baseline1),19,24,24,1,1,1,65127,66129,67181,1052
p9,A(Baseline1),20,41,41,1,1,1,67925,68927,71061,2134
p9,A(Baseline1),21,23,23,1,1,1,102069,103078,105190,2112
p9,A(Baseline1),22,31,31,1,1,1,105943,106951,107829,878
p9,A(Baseline1),23,34,14,0,0,1,108573,109576,111238,1662
p9,A(Baseline1),24,12,12,1,1,1,111990,112991,113845,854
p9,A(Baseline1),25,34,32,0,1,0,114606,115608,120149,4541
p9,A(Baseline1),26,12,12,1,1,1,120847,121849,123206,1357
p9,A(Baseline1),27,14,14,1,1,1,123927,124928,125821,893
p9,A(Baseline1),28,43,43,1,1,1,126519,127521,129213,1692
p9,A(Baseline1),29,42,42,1,1,1,129958,130960,131877,917
p9,A(Baseline1),30,43,43,1,1,1,132542,133544,134901,1357
p9,A(Baseline1),31,41,41,1,1,1,135574,136576,139437,2861
p9,A(Baseline1),32,14,14,1,1,1,140422,141424,142526,1102
p9,A(Baseline1),33,43,43,1,1,1,143206,144208,145317,1109
p9,A(Baseline1),34,21,23,0,1,0,146237,147239,148317,1078
p9,A(Baseline1),35,23,23,1,1,1,149014,150016,151061,1045
p9,A(Baseline1),36,24,24,1,1,1,151717,152719,153701,982
p9,A(Baseline1),37,12,12,1,1,1,154407,155409,157117,1708
p9,A(Baseline1),38,23,43,0,0,1,158069,159071,160533,1462
p9,A(Baseline1),39,12,12,1,1,1,161294,162296,164205,1909
p9,A(Baseline1),40,32,34,0,1,0,165014,166016,167621,1605
p9,A(Baseline1),41,31,12,0,0,0,198885,199890,201365,1475
p9,A(Baseline1),42,13,13,1,1,1,202182,203185,204525,1340
p9,A(Baseline1),43,23,43,0,0,1,205373,206376,207525,1149
p9,A(Baseline1),44,43,43,1,1,1,208422,209424,210845,1421
p9,A(Baseline1),45,41,41,1,1,1,211726,212727,213869,1142
p9,A(Baseline1),46,13,13,1,1,1,214718,215720,217173,1453
p9,A(Baseline1),47,32,34,0,1,0,217990,218992,219941,949
p9,A(Baseline1),48,14,14,1,1,1,220598,221600,223301,1701
p9,A(Baseline1),49,42,42,1,1,1,224062,225064,226349,1285
p9,A(Baseline1),50,21,23,0,1,0,227029,228031,229326,1295
p9,A(Baseline1),51,21,21,1,1,1,230045,231048,232469,1421
p9,A(Baseline1),52,23,23,1,1,1,233397,234399,235221,822
p9,A(Baseline1),53,31,32,0,1,0,236726,237728,238862,1134
p9,A(Baseline1),54,13,13,1,1,1,239589,240592,242181,1589
p9,A(Baseline1),55,32,32,1,1,1,243110,244111,245629,1518
p9,A(Baseline1),56,32,34,0,1,0,246750,247751,248749,998
p9,A(Baseline1),57,13,13,1,1,1,249494,250496,251645,1149
p9,A(Baseline1),58,24,24,1,1,1,252367,253369,255373,2004
p9,A(Baseline1),59,42,42,1,1,1,256102,257104,258253,1149
p9,A(Baseline1),60,24,24,1,1,1,259014,260015,261093,1078
