id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p10,C(Baseline2),1,32,32,1,1,1,24391,25411,26957,1546
p10,C(Baseline2),2,43,43,1,1,1,27933,28937,30909,1972
p10,C(Baseline2),3,34,34,1,1,1,32158,33160,34469,1309
p10,C(Baseline2),4,21,21,1,1,1,35390,36393,37925,1532
p10,C(Baseline2),5,23,23,1,1,1,39094,40096,42613,2517
p10,C(Baseline2),6,41,41,1,1,1,44719,45720,49101,3381
p10,C(Baseline2),7,32,32,1,1,1,50006,51008,54901,3893
p10,C(Baseline2),8,41,41,1,1,1,55750,56752,58341,1589
p10,C(Baseline2),9,14,14,1,1,1,59238,60240,61757,1517
p10,C(Baseline2),10,43,43,1,1,1,62591,63593,65005,1412
p10,C(Baseline2),11,43,43,1,1,1,65822,66825,68141,1316
p10,C(Baseline2),12,13,13,1,1,1,68918,69920,71381,1461
p10,C(Baseline2),13,24,24,1,1,1,72542,73544,75661,2117
p10,C(Baseline2),14,31,31,1,1,1,76542,77544,79421,1877
p10,C(Baseline2),15,34,34,1,1,1,80182,81184,83373,2189
p10,C(Baseline2),16,13,13,1,1,1,84326,85328,87013,1685
p10,C(Baseline2),17,21,41,0,0,1,87775,88777,91629,2852
p10,C(Baseline2),18,42,42,1,1,1,92501,93503,95829,2326
p10,C(Baseline2),19,24,24,1,1,1,96646,97648,99670,2022
p10,C(Baseline2),20,32,34,0,1,0,100463,101465,102869,1404
p10,C(Baseline2),21,12,14,0,1,0,134070,135078,137789,2711
p10,C(Baseline2),22,41,41,1,1,1,138503,139504,142125,2621
p10,C(Baseline2),23,43,43,1,1,1,142886,143892,145438,1546
p10,C(Baseline2),24,42,42,1,1,1,146240,147241,149741,2500
p10,C(Baseline2),25,13,13,1,1,1,150542,151544,154365,2821
p10,C(Baseline2),26,12,14,0,1,0,155102,156105,158509,2404
p10,C(Baseline2),27,21,21,1,1,1,159582,160583,162173,1590
p10,C(Baseline2),28,14,14,1,1,1,162926,163928,165629,1701
p10,C(Baseline2),29,34,34,1,1,1,166351,167353,168869,1516
p10,C(Baseline2),30,24,24,1,1,1,170142,171144,173805,2661
p10,C(Baseline2),31,12,14,0,1,0,174558,175560,176941,1381
p10,C(Baseline2),32,14,14,1,1,1,178350,179352,181572,2220
p10,C(Baseline2),33,34,34,1,1,1,182295,183297,184717,1420
p10,C(Baseline2),34,32,34,0,1,0,185503,186504,188501,1997
p10,C(Baseline2),35,42,42,1,1,1,189238,190240,192149,1909
p10,C(Baseline2),36,31,31,1,1,1,192894,193896,196501,2605
p10,C(Baseline2),37,41,41,1,1,1,197325,198327,201501,3174
p10,C(Baseline2),38,12,14,0,1,0,202518,203520,206021,2501
p10,C(Baseline2),39,14,14,1,1,1,206918,207927,211348,3421
p10,C(Baseline2),40,13,13,1,1,1,212070,213073,215117,2044
p10,C(Baseline2),41,42,42,1,1,1,246029,247039,249293,2254
p10,C(Baseline2),42,21,21,1,1,1,250118,251120,252901,1781
p10,C(Baseline2),43,31,31,1,1,1,253622,254623,256317,1694
p10,C(Baseline2),44,34,34,1,1,1,257062,258064,259725,1661
p10,C(Baseline2),45,32,34,0,1,0,260573,261576,263589,2013
p10,C(Baseline2),46,23,43,0,0,1,266391,267393,269390,1997
p10,C(Baseline2),47,12,14,0,1,0,270149,271151,272669,1518
p10,C(Baseline2),48,42,42,1,1,1,273477,274479,278621,4142
p10,C(Baseline2),49,13,13,1,1,1,279439,280440,282269,1829
p10,C(Baseline2),50,24,24,1,1,1,282991,283992,285565,1573
p10,C(Baseline2),51,23,23,1,1,1,286382,287384,289709,2325
p10,C(Baseline2),52,41,41,1,1,1,290494,291496,293174,1678
p10,C(Baseline2),53,31,31,1,1,1,294135,295137,296821,1684
p10,C(Baseline2),54,24,24,1,1,1,297543,298544,300725,2181
p10,C(Baseline2),55,21,21,1,1,1,301559,302561,304357,1796
p10,C(Baseline2),56,23,23,1,1,1,305061,306064,307853,1789
p10,C(Baseline2),57,23,43,0,0,1,308567,309568,310924,1356
p10,C(Baseline2),58,43,43,1,1,1,311694,312696,314285,1589
p10,C(Baseline2),59,31,31,1,1,1,314998,316000,318477,2477
p10,C(Baseline2),60,14,14,1,1,1,319414,320416,322797,2381
