id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p1,C(Baseline2),1,24,24,1,1,1,4631,5635,7119,1484
p1,C(Baseline2),2,34,32,0,1,0,8175,9177,12351,3174
p1,C(Baseline2),3,31,31,1,1,1,13264,14268,15559,1291
p1,C(Baseline2),4,42,42,1,1,1,16327,17329,19375,2046
p1,C(Baseline2),5,13,13,1,1,1,20265,21266,22790,1524
p1,C(Baseline2),6,34,34,1,1,1,23711,24713,26222,1509
p1,C(Baseline2),7,23,23,1,1,1,27088,28090,29478,1388
p1,C(Baseline2),8,34,34,1,1,1,30256,31258,32814,1556
p1,C(Baseline2),9,14,14,1,1,1,33656,34658,35880,1222
p1,C(Baseline2),10,14,14,1,1,1,36799,37801,39454,1653
p1,C(Baseline2),11,24,24,1,1,1,40279,41281,42542,1261
p1,C(Baseline2),12,12,12,1,1,1,43503,44505,46646,2141
p1,C(Baseline2),13,13,13,1,1,1,47567,48569,50175,1606
p1,C(Baseline2),14,21,21,1,1,1,50975,51978,53574,1596
p1,C(Baseline2),15,32,32,1,1,1,54392,55394,58462,3068
p1,C(Baseline2),16,41,41,1,1,1,59208,60211,61366,1155
p1,C(Baseline2),17,13,13,1,1,1,62991,63993,65023,1030
p1,C(Baseline2),18,12,12,1,1,1,66504,67506,69326,1820
p1,C(Baseline2),19,12,12,1,1,1,70256,71258,73302,2044
p1,C(Baseline2),20,21,21,1,1,1,74400,75402,77119,1717
p1,C(Baseline2),21,31,31,1,1,1,108312,109328,111071,1743
p1,C(Baseline2),22,32,32,1,1,1,111847,112849,114990,2141
p1,C(Baseline2),23,12,12,1,1,1,115880,116885,118566,1681
p1,C(Baseline2),24,21,21,1,1,1,119400,120403,121967,1564
p1,C(Baseline2),25,41,41,1,1,1,122919,123921,125287,1366
p1,C(Baseline2),26,12,12,1,1,1,126168,127170,127990,820
p1,C(Baseline2),27,23,23,1,1,1,128759,129761,131214,1453
p1,C(Baseline2),28,43,43,1,1,1,132160,133161,134831,1670
p1,C(Baseline2),29,43,43,1,1,1,135712,136714,138166,1452
p1,C(Baseline2),30,32,12,0,0,1,139168,140170,141943,1773
p1,C(Baseline2),31,31,31,1,1,1,142896,143898,145822,1924
p1,C(Baseline2),32,42,42,1,1,1,146688,147691,151703,4012
p1,C(Baseline2),33,34,34,1,1,1,152736,153738,156951,3213
p1,C(Baseline2),34,14,14,1,1,1,158816,159827,161423,1596
p1,C(Baseline2),35,42,42,1,1,1,162343,163349,164871,1522
p1,C(Baseline2),36,24,24,1,1,1,165623,166625,168375,1750
p1,C(Baseline2),37,13,13,1,1,1,169135,170138,171351,1213
p1,C(Baseline2),38,43,43,1,1,1,172191,173193,174543,1350
p1,C(Baseline2),39,31,31,1,1,1,175343,176345,178678,2333
p1,C(Baseline2),40,24,24,1,1,1,179536,180538,182351,1813
p1,C(Baseline2),41,34,32,0,1,0,213263,214267,216782,2515
p1,C(Baseline2),42,23,23,1,1,1,217568,218574,220166,1592
p1,C(Baseline2),43,23,23,1,1,1,220944,221946,223526,1580
p1,C(Baseline2),44,21,21,1,1,1,224535,225537,226902,1365
p1,C(Baseline2),45,32,32,1,1,1,227759,228761,231294,2533
p1,C(Baseline2),46,43,43,1,1,1,232070,233072,234678,1606
p1,C(Baseline2),47,14,14,1,1,1,235503,236506,237726,1220
p1,C(Baseline2),48,24,24,1,1,1,238624,239626,240799,1173
p1,C(Baseline2),49,14,14,1,1,1,241615,242617,243807,1190
p1,C(Baseline2),50,13,13,1,1,1,244680,245682,248199,2517
p1,C(Baseline2),51,32,32,1,1,1,249303,250305,252335,2030
p1,C(Baseline2),52,42,42,1,1,1,253168,254169,255879,1710
p1,C(Baseline2),53,21,21,1,1,1,256672,257674,259183,1509
p1,C(Baseline2),54,43,43,1,1,1,259984,260986,262655,1669
p1,C(Baseline2),55,41,41,1,1,1,264422,265425,267014,1589
p1,C(Baseline2),56,42,42,1,1,1,268016,269018,271046,2028
p1,C(Baseline2),57,31,31,1,1,1,271808,272809,273911,1102
p1,C(Baseline2),58,41,41,1,1,1,274744,275746,277111,1365
p1,C(Baseline2),59,23,23,1,1,1,278040,279042,280735,1693
p1,C(Baseline2),60,41,41,1,1,1,281535,282537,284262,1725
