id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p5,B(Approach),1,43,41,0,1,0,3206,4208,6476,2268
p5,B(Approach),2,42,42,1,1,1,9805,10808,13196,2388
p5,B(Approach),3,41,41,1,1,1,14413,15415,17412,1997
p5,B(Approach),4,41,41,1,1,1,18213,19215,21844,2629
p5,B(Approach),5,14,14,1,1,1,22613,23615,25084,1469
p5,B(Approach),6,34,34,1,1,1,25949,26951,28796,1845
p5,B(Approach),7,24,24,1,1,1,29590,30592,32708,2116
p5,B(Approach),8,21,21,1,1,1,33621,34623,36156,1533
p5,B(Approach),9,31,31,1,1,1,37125,38127,40836,2709
p5,B(Approach),10,43,43,1,1,1,41766,42768,44804,2036
p5,B(Approach),11,24,24,1,1,1,45621,46623,48764,2141
p5,B(Approach),12,12,21,0,0,0,49541,50543,52612,2069
p5,B(Approach),13,31,31,1,1,1,53734,54736,56653,1917
p5,B(Approach),14,34,42,0,0,0,57485,58487,63228,4741
p5,B(Approach),15,12,12,1,1,1,63965,64967,67356,2389
p5,B(Approach),16,24,24,1,1,1,68125,69126,71756,2630
p5,B(Approach),17,31,31,1,1,1,72629,73631,75884,2253
p5,B(Approach),18,34,34,1,1,1,76805,77807,79404,1597
p5,B(Approach),19,41,41,1,1,1,80222,81224,83036,1812
p5,B(Approach),20,14,14,1,1,1,83869,84871,86532,1661
p5,B(Approach),21,43,43,1,1,1,117469,118474,121700,3226
p5,B(Approach),22,14,14,1,1,1,122861,123866,125580,1714
p5,B(Approach),23,32,32,1,1,1,126716,127718,129596,1878
p5,B(Approach),24,13,13,1,1,1,130389,131392,133348,1956
p5,B(Approach),25,42,42,1,1,1,134301,135303,137677,2374
p5,B(Approach),26,13,13,1,1,1,138486,139487,141828,2341
p5,B(Approach),27,34,34,1,1,1,142605,143607,146892,3285
p5,B(Approach),28,31,31,1,1,1,148182,149183,151740,2557
p5,B(Approach),29,41,41,1,1,1,152557,153559,155580,2021
p5,B(Approach),30,21,21,1,1,1,156391,157393,158716,1323
p5,B(Approach),31,23,21,0,1,0,159540,160542,162388,1846
p5,B(Approach),32,21,21,1,1,1,163197,164199,166148,1949
p5,B(Approach),33,14,14,1,1,1,166876,167879,169868,1989
p5,B(Approach),34,21,21,1,1,1,170653,171655,173468,1813
p5,B(Approach),35,24,24,1,1,1,174230,175231,177292,2061
p5,B(Approach),36,12,12,1,1,1,178046,179048,181380,2332
p5,B(Approach),37,42,42,1,1,1,182108,183111,184804,1693
p5,B(Approach),38,23,23,1,1,1,185565,186567,189316,2749
p5,B(Approach),39,14,14,1,1,1,190092,191095,192820,1725
p5,B(Approach),40,43,43,1,1,1,193629,194632,195828,1196
p5,B(Approach),41,12,12,1,1,1,226740,227745,229116,1371
p5,B(Approach),42,34,34,1,1,1,229909,230911,232452,1541
p5,B(Approach),43,23,23,1,1,1,233236,234238,236036,1798
p5,B(Approach),44,32,32,1,1,1,236845,237851,239516,1665
p5,B(Approach),45,43,43,1,1,1,240382,241383,243084,1701
p5,B(Approach),46,32,34,0,1,0,243789,244791,246732,1941
p5,B(Approach),47,32,34,0,1,0,247509,248511,251460,2949
p5,B(Approach),48,31,31,1,1,1,252245,253247,254916,1669
p5,B(Approach),49,42,42,1,1,1,255701,256703,258292,1589
p5,B(Approach),50,23,43,0,0,1,259061,260063,261820,1757
p5,B(Approach),51,41,41,1,1,1,262614,263616,265252,1636
p5,B(Approach),52,23,43,0,0,1,266493,267495,269260,1765
p5,B(Approach),53,13,13,1,1,1,270004,271006,272740,1734
p5,B(Approach),54,42,42,1,1,1,273630,274632,276588,1956
p5,B(Approach),55,21,21,1,1,1,277412,278414,280525,2111
p5,B(Approach),56,24,24,1,1,1,281461,282462,284132,1670
p5,B(Approach),57,12,12,1,1,1,284893,285895,288020,2125
p5,B(Approach),58,32,32,1,1,1,288788,289790,292652,2862
p5,B(Approach),59,13,13,1,1,1,293365,294367,295900,1533
p5,B(Approach),60,13,13,1,1,1,297013,298015,299828,1813
