id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p7,A(Baseline1),1,24,24,1,1,1,27870,28881,32341,3460
p7,A(Baseline1),2,43,21,0,0,0,34126,35131,38741,3610
p7,A(Baseline1),3,42,24,0,0,0,39998,41000,46661,5661
p7,A(Baseline1),4,21,21,1,1,1,47846,48847,51261,2414
p7,A(Baseline1),5,34,14,0,0,1,52558,53560,56381,2821
p7,A(Baseline1),6,34,14,0,0,1,57589,58591,60909,2318
p7,A(Baseline1),7,34,12,0,0,0,61934,62936,72349,9413
p7,A(Baseline1),8,42,24,0,0,0,73317,74320,80173,5853
p7,A(Baseline1),9,31,31,1,1,1,81174,82181,86028,3847
p7,A(Baseline1),10,21,21,1,1,1,87190,88192,90316,2124
p7,A(Baseline1),11,41,41,1,1,1,91478,92485,95116,2631
p7,A(Baseline1),12,43,43,1,1,1,96230,97235,100141,2906
p7,A(Baseline1),13,12,14,0,1,0,101126,102128,104613,2485
p7,A(Baseline1),14,13,13,1,1,1,105774,106777,109229,2452
p7,A(Baseline1),15,43,43,1,1,1,110382,111385,114229,2844
p7,A(Baseline1),16,23,23,1,1,1,115295,116298,118333,2035
p7,A(Baseline1),17,43,21,0,0,0,119317,120319,122733,2414
p7,A(Baseline1),18,42,42,1,1,1,123757,124759,127173,2414
p7,A(Baseline1),19,12,12,1,1,1,128198,129200,131509,2309
p7,A(Baseline1),20,13,13,1,1,1,141118,142125,146509,4384
p7,A(Baseline1),21,24,23,0,1,0,178430,179436,182885,3449
p7,A(Baseline1),22,23,43,0,0,1,183950,184952,189964,5012
p7,A(Baseline1),23,13,13,1,1,1,190919,191925,193933,2008
p7,A(Baseline1),24,23,23,1,1,1,194990,195992,198685,2693
p7,A(Baseline1),25,13,13,1,1,1,199758,200760,203109,2349
p7,A(Baseline1),26,21,21,1,1,1,204325,205328,207445,2117
p7,A(Baseline1),27,24,24,1,1,1,208622,209624,212861,3237
p7,A(Baseline1),28,42,42,1,1,1,213935,214936,216965,2029
p7,A(Baseline1),29,42,42,1,1,1,217917,218920,221373,2453
p7,A(Baseline1),30,14,14,1,1,1,222423,223425,225821,2396
p7,A(Baseline1),31,32,34,0,1,0,226870,227872,231532,3660
p7,A(Baseline1),32,12,12,1,1,1,232573,233575,236669,3094
p7,A(Baseline1),33,41,41,1,1,1,237917,238919,241421,2502
p7,A(Baseline1),34,31,31,1,1,1,242574,243585,246268,2683
p7,A(Baseline1),35,31,31,1,1,1,247429,248441,252461,4020
p7,A(Baseline1),36,23,23,1,1,1,253461,254463,256917,2454
p7,A(Baseline1),37,34,34,1,1,1,257982,258984,261373,2389
p7,A(Baseline1),38,14,14,1,1,1,262366,263367,266141,2774
p7,A(Baseline1),39,14,14,1,1,1,267429,268432,271149,2717
p7,A(Baseline1),40,23,23,1,1,1,272342,273345,276429,3084
p7,A(Baseline1),41,41,43,0,1,0,308509,309514,311509,1995
p7,A(Baseline1),42,32,34,0,1,0,312478,313486,315325,1839
p7,A(Baseline1),43,12,12,1,1,1,316222,317224,319188,1964
p7,A(Baseline1),44,43,43,1,1,1,320183,321184,324469,3285
p7,A(Baseline1),45,31,31,1,1,1,325509,326511,328356,1845
p7,A(Baseline1),46,32,34,0,1,0,329406,330408,332941,2533
p7,A(Baseline1),47,32,32,1,1,1,334053,335055,336949,1894
p7,A(Baseline1),48,13,13,1,1,1,337878,338880,340733,1853
p7,A(Baseline1),49,34,34,1,1,1,341637,342639,344373,1734
p7,A(Baseline1),50,21,21,1,1,1,345413,346416,348477,2061
p7,A(Baseline1),51,24,24,1,1,1,349429,350431,352604,2173
p7,A(Baseline1),52,12,12,1,1,1,353653,354655,356445,1790
p7,A(Baseline1),53,31,31,1,1,1,357518,358522,360380,1858
p7,A(Baseline1),54,41,41,1,1,1,361510,362511,365292,2781
p7,A(Baseline1),55,21,21,1,1,1,366910,367912,370085,2173
p7,A(Baseline1),56,32,32,1,1,1,371063,372064,376148,4084
p7,A(Baseline1),57,41,41,1,1,1,377046,378048,380333,2285
p7,A(Baseline1),58,14,14,1,1,1,381381,382383,384708,2325
p7,A(Baseline1),59,24,24,1,1,1,386013,387015,389357,2342
p7,A(Baseline1),60,14,14,1,1,1,390710,391711,393925,2214
