id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p4,C(Baseline2),1,24,24,1,1,1,20976,21993,24334,2341
p4,C(Baseline2),2,23,23,1,1,1,25486,26492,29173,2681
p4,C(Baseline2),3,24,24,1,1,1,30095,31097,33253,2156
p4,C(Baseline2),4,14,24,0,0,1,34183,35185,37453,2268
p4,C(Baseline2),5,14,14,1,1,1,38351,39353,41613,2260
p4,C(Baseline2),6,43,21,0,0,0,42494,43496,45878,2382
p4,C(Baseline2),7,34,14,0,0,1,46790,47792,49925,2133
p4,C(Baseline2),8,32,12,0,0,1,50919,51921,54373,2452
p4,C(Baseline2),9,43,21,0,0,0,55254,56257,58037,1780
p4,C(Baseline2),10,23,23,1,1,1,59094,60096,62453,2357
p4,C(Baseline2),11,41,21,0,0,1,63366,64369,66902,2533
p4,C(Baseline2),12,42,41,0,1,0,67790,68792,71414,2622
p4,C(Baseline2),13,31,32,0,1,0,72360,73362,76550,3188
p4,C(Baseline2),14,21,21,1,1,1,77462,78463,80629,2166
p4,C(Baseline2),15,32,32,1,1,1,81518,82519,84589,2070
p4,C(Baseline2),16,21,21,1,1,1,85486,86488,88269,1781
p4,C(Baseline2),17,23,21,0,1,0,89151,90153,92213,2060
p4,C(Baseline2),18,12,12,1,1,1,93111,94113,96750,2637
p4,C(Baseline2),19,13,13,1,1,1,97566,98569,101733,3164
p4,C(Baseline2),20,23,23,1,1,1,102567,103568,105310,1742
p4,C(Baseline2),21,13,13,1,1,1,137351,138358,141125,2767
p4,C(Baseline2),22,34,14,0,0,1,142198,143204,145181,1977
p4,C(Baseline2),23,41,21,0,0,1,146710,147712,149805,2093
p4,C(Baseline2),24,34,14,0,0,1,150766,151768,153613,1845
p4,C(Baseline2),25,24,24,1,1,1,154647,155649,157766,2117
p4,C(Baseline2),26,43,21,0,0,0,158687,159689,162253,2564
p4,C(Baseline2),27,14,14,1,1,1,163134,164136,166117,1981
p4,C(Baseline2),28,42,41,0,1,0,167102,168104,170133,2029
p4,C(Baseline2),29,14,14,1,1,1,171111,172114,175045,2931
p4,C(Baseline2),30,21,21,1,1,1,175974,176976,178837,1861
p4,C(Baseline2),31,24,24,1,1,1,180110,181112,183053,1941
p4,C(Baseline2),32,13,13,1,1,1,183951,184954,187230,2276
p4,C(Baseline2),33,12,12,1,1,1,188095,189101,190845,1744
p4,C(Baseline2),34,42,41,0,1,0,191798,192801,195294,2493
p4,C(Baseline2),35,24,24,1,1,1,196206,197211,199013,1802
p4,C(Baseline2),36,31,31,1,1,1,199886,200888,202758,1870
p4,C(Baseline2),37,12,14,0,1,0,203742,204744,206549,1805
p4,C(Baseline2),38,12,14,0,1,0,207478,208480,210197,1717
p4,C(Baseline2),39,43,41,0,1,0,211086,212089,213773,1684
p4,C(Baseline2),40,14,14,1,1,1,214758,215761,217421,1660
p4,C(Baseline2),41,34,32,0,1,0,248686,249695,252005,2310
p4,C(Baseline2),42,13,13,1,1,1,252870,253872,255445,1573
p4,C(Baseline2),43,23,23,1,1,1,256375,257384,258885,1501
p4,C(Baseline2),44,42,41,0,1,0,259838,260840,262869,2029
p4,C(Baseline2),45,31,41,0,0,1,270046,271048,272429,1381
p4,C(Baseline2),46,32,31,0,1,0,273989,274992,276893,1901
p4,C(Baseline2),47,43,41,0,1,0,278118,279120,281565,2445
p4,C(Baseline2),48,42,41,0,1,0,283095,284097,285933,1836
p4,C(Baseline2),49,41,41,1,1,1,287486,288489,290605,2116
p4,C(Baseline2),50,32,32,1,1,1,291527,292529,294158,1629
p4,C(Baseline2),51,31,31,1,1,1,295182,296184,297765,1581
p4,C(Baseline2),52,12,14,0,1,0,298918,299920,301717,1797
p4,C(Baseline2),53,41,41,1,1,1,302647,303649,305774,2125
p4,C(Baseline2),54,41,41,1,1,1,306733,307735,309397,1662
p4,C(Baseline2),55,31,31,1,1,1,310278,311280,312997,1717
p4,C(Baseline2),56,34,34,1,1,1,313950,314952,316901,1949
p4,C(Baseline2),57,21,41,0,0,1,317846,318848,320509,1661
p4,C(Baseline2),58,13,13,1,1,1,321423,322425,324198,1773
p4,C(Baseline2),59,32,32,1,1,1,325350,326352,328838,2486
p4,C(Baseline2),60,21,41,0,0,1,330534,331536,333749,2213
