id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p10,A(Baseline1),1,31,31,1,1,1,2175,3177,5614,2437
p10,A(Baseline1),2,43,43,1,1,1,6271,7274,8390,1116
p10,A(Baseline1),3,24,24,1,1,1,9079,10081,11749,1668
p10,A(Baseline1),4,32,32,1,1,1,12408,13409,15894,2485
p10,A(Baseline1),5,23,23,1,1,1,16591,17593,19246,1653
p10,A(Baseline1),6,42,42,1,1,1,19926,20928,22086,1158
p10,A(Baseline1),7,34,34,1,1,1,22807,23810,26646,2836
p10,A(Baseline1),8,24,24,1,1,1,27366,28369,30406,2037
p10,A(Baseline1),9,21,21,1,1,1,31288,32290,33574,1284
p10,A(Baseline1),10,31,31,1,1,1,34335,35337,36310,973
p10,A(Baseline1),11,41,41,1,1,1,37000,38002,39270,1268
p10,A(Baseline1),12,41,41,1,1,1,39983,40985,42422,1437
p10,A(Baseline1),13,14,14,1,1,1,43159,44160,45429,1269
p10,A(Baseline1),14,12,12,1,1,1,46144,47146,48333,1187
p10,A(Baseline1),15,31,31,1,1,1,49031,50033,51294,1261
p10,A(Baseline1),16,42,42,1,1,1,52048,53049,54358,1309
p10,A(Baseline1),17,13,13,1,1,1,55047,56049,57494,1445
p10,A(Baseline1),18,32,32,1,1,1,59231,60233,65797,5564
p10,A(Baseline1),19,12,14,0,1,0,66543,67545,69654,2109
p10,A(Baseline1),20,43,43,1,1,1,70454,71456,72845,1389
p10,A(Baseline1),21,21,21,1,1,1,104438,105443,107990,2547
p10,A(Baseline1),22,23,23,1,1,1,108894,109899,112534,2635
p10,A(Baseline1),23,34,34,1,1,1,113230,114233,115854,1621
p10,A(Baseline1),24,14,14,1,1,1,116552,117554,120006,2452
p10,A(Baseline1),25,13,13,1,1,1,120863,121865,123359,1494
p10,A(Baseline1),26,23,23,1,1,1,124103,125106,127566,2460
p10,A(Baseline1),27,13,13,1,1,1,128334,129337,130422,1085
p10,A(Baseline1),28,14,14,1,1,1,131144,132145,133614,1469
p10,A(Baseline1),29,32,32,1,1,1,134286,135289,137022,1733
p10,A(Baseline1),30,42,42,1,1,1,137710,138712,141094,2382
p10,A(Baseline1),31,12,12,1,1,1,141823,142825,144502,1677
p10,A(Baseline1),32,31,31,1,1,1,145239,146241,147341,1100
p10,A(Baseline1),33,24,24,1,1,1,149728,150730,151893,1163
p10,A(Baseline1),34,13,13,1,1,1,152583,153585,154342,757
p10,A(Baseline1),35,42,42,1,1,1,155032,156034,157143,1109
p10,A(Baseline1),36,24,24,1,1,1,157847,158849,159934,1085
p10,A(Baseline1),37,23,21,0,1,0,160671,161673,163741,2068
p10,A(Baseline1),38,43,43,1,1,1,164438,165440,166821,1381
p10,A(Baseline1),39,21,21,1,1,1,167494,168497,169470,973
p10,A(Baseline1),40,43,41,0,1,0,170142,171145,172222,1077
p10,A(Baseline1),41,31,31,1,1,1,205391,206397,207781,1384
p10,A(Baseline1),42,21,41,0,0,1,208463,209470,210597,1127
p10,A(Baseline1),43,34,34,1,1,1,211255,212257,213318,1061
p10,A(Baseline1),44,32,32,1,1,1,213967,214968,216693,1725
p10,A(Baseline1),45,12,12,1,1,1,217375,218377,219125,748
p10,A(Baseline1),46,41,41,1,1,1,219807,220809,222366,1557
p10,A(Baseline1),47,14,14,1,1,1,223030,224032,225134,1102
p10,A(Baseline1),48,14,14,1,1,1,225815,226817,229070,2253
p10,A(Baseline1),49,12,12,1,1,1,229727,230729,232125,1396
p10,A(Baseline1),50,32,32,1,1,1,232879,233880,235486,1606
p10,A(Baseline1),51,34,34,1,1,1,236222,237225,238574,1349
p10,A(Baseline1),52,13,13,1,1,1,239312,240314,241733,1419
p10,A(Baseline1),53,41,41,1,1,1,242447,243449,244822,1373
p10,A(Baseline1),54,24,24,1,1,1,245527,246529,247646,1117
p10,A(Baseline1),55,41,41,1,1,1,248344,249345,250622,1277
p10,A(Baseline1),56,42,42,1,1,1,251359,252361,253485,1124
p10,A(Baseline1),57,21,21,1,1,1,254215,255217,256469,1252
p10,A(Baseline1),58,23,23,1,1,1,257286,258288,259734,1446
p10,A(Baseline1),59,34,34,1,1,1,260624,261626,263142,1516
p10,A(Baseline1),60,43,43,1,1,1,263848,264850,266214,1364
