id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p11,A(Baseline1),1,23,21,0,1,0,21421,22445,23827,1382
p11,A(Baseline1),2,21,21,1,1,1,24829,25836,28627,2791
p11,A(Baseline1),3,24,23,0,1,0,29596,30597,34227,3630
p11,A(Baseline1),4,43,21,0,0,0,35172,36174,37699,1525
p11,A(Baseline1),5,41,41,1,1,1,38644,39646,43083,3437
p11,A(Baseline1),6,13,13,1,1,1,44038,45040,47315,2275
p11,A(Baseline1),7,43,41,0,1,0,48796,49798,53603,3805
p11,A(Baseline1),8,31,12,0,0,0,54461,55463,58379,2916
p11,A(Baseline1),9,31,32,0,1,0,59340,60342,62963,2621
p11,A(Baseline1),10,21,21,1,1,1,64260,65262,68675,3413
p11,A(Baseline1),11,42,42,1,1,1,69709,70710,74836,4126
p11,A(Baseline1),12,32,12,0,0,1,75996,77002,79051,2049
p11,A(Baseline1),13,43,41,0,1,0,80124,81126,84451,3325
p11,A(Baseline1),14,12,12,1,1,1,85316,86318,88259,1941
p11,A(Baseline1),15,12,14,0,1,0,89820,90825,99755,8930
p11,A(Baseline1),16,24,23,0,1,0,100643,101646,104187,2541
p11,A(Baseline1),17,41,31,0,0,1,105196,106198,108051,1853
p11,A(Baseline1),18,21,21,1,1,1,109565,110567,111907,1340
p11,A(Baseline1),19,43,41,0,1,0,112716,113718,115427,1709
p11,A(Baseline1),20,31,31,1,1,1,116309,117311,122107,4796
p11,A(Baseline1),21,24,23,0,1,0,153476,154484,155851,1367
p11,A(Baseline1),22,34,12,0,0,0,156804,157808,160747,2939
p11,A(Baseline1),23,13,13,1,1,1,161596,162598,164979,2381
p11,A(Baseline1),24,42,41,0,1,0,165843,166846,170363,3517
p11,A(Baseline1),25,24,23,0,1,0,171285,172287,174779,2492
p11,A(Baseline1),26,13,13,1,1,1,175676,176678,178155,1477
p11,A(Baseline1),27,14,14,1,1,1,179011,180013,181444,1431
p11,A(Baseline1),28,23,21,0,1,0,182244,183246,185996,2750
p11,A(Baseline1),29,32,12,0,0,1,186771,187774,189315,1541
p11,A(Baseline1),30,42,42,1,1,1,190068,191070,194131,3061
p11,A(Baseline1),31,23,23,1,1,1,194907,195910,199883,3973
p11,A(Baseline1),32,21,21,1,1,1,200692,201701,203355,1654
p11,A(Baseline1),33,14,14,1,1,1,204380,205382,207371,1989
p11,A(Baseline1),34,34,14,0,0,1,208988,209990,214251,4261
p11,A(Baseline1),35,12,14,0,1,0,215108,216110,218692,2582
p11,A(Baseline1),36,41,31,0,0,1,219452,220454,223059,2605
p11,A(Baseline1),37,12,14,0,1,0,223972,224974,227163,2189
p11,A(Baseline1),38,34,34,1,1,1,228077,229078,231171,2093
p11,A(Baseline1),39,31,31,1,1,1,232164,233166,235131,1965
p11,A(Baseline1),40,14,13,0,1,0,236029,237032,239899,2867
p11,A(Baseline1),41,42,12,0,0,1,271796,272802,273971,1169
p11,A(Baseline1),42,23,21,0,1,0,274868,275870,279955,4085
p11,A(Baseline1),43,14,14,1,1,1,280725,281731,283867,2136
p11,A(Baseline1),44,13,13,1,1,1,284660,285662,287011,1349
p11,A(Baseline1),45,41,41,1,1,1,287820,288822,290955,2133
p11,A(Baseline1),46,14,12,0,1,0,291620,292621,294107,1486
p11,A(Baseline1),47,31,31,1,1,1,294997,296000,297491,1491
p11,A(Baseline1),48,32,12,0,0,1,298707,299709,301884,2175
p11,A(Baseline1),49,34,34,1,1,1,302748,303750,305971,2221
p11,A(Baseline1),50,34,14,0,0,1,306748,307750,310259,2509
p11,A(Baseline1),51,21,21,1,1,1,311092,312094,315507,3413
p11,A(Baseline1),52,13,13,1,1,1,316540,317543,318715,1172
p11,A(Baseline1),53,24,23,0,1,0,319683,320685,322235,1550
p11,A(Baseline1),54,42,31,0,0,0,323067,324070,326723,2653
p11,A(Baseline1),55,32,12,0,0,1,327524,328526,330555,2029
p11,A(Baseline1),56,23,21,0,1,0,331476,332478,334515,2037
p11,A(Baseline1),57,43,41,0,1,0,335540,336542,339611,3069
p11,A(Baseline1),58,41,41,1,1,1,340700,341702,344331,2629
p11,A(Baseline1),59,12,12,1,1,1,345291,346294,347635,1341
p11,A(Baseline1),60,32,32,1,1,1,348564,349566,353299,3733
