id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p8,A(Baseline1),1,41,21,0,0,1,2903,3905,5398,1493
p8,A(Baseline1),2,32,12,0,0,1,6166,7168,8253,1085
p8,A(Baseline1),3,42,43,0,1,0,9030,10033,13646,3613
p8,A(Baseline1),4,43,41,0,1,0,14479,15481,16758,1277
p8,A(Baseline1),5,42,42,1,1,1,17479,18481,20358,1877
p8,A(Baseline1),6,13,13,1,1,1,21070,22072,23166,1094
p8,A(Baseline1),7,41,41,1,1,1,23910,24912,26485,1573
p8,A(Baseline1),8,21,41,0,0,1,27198,28200,30038,1838
p8,A(Baseline1),9,12,12,1,1,1,30743,31745,33006,1261
p8,A(Baseline1),10,12,12,1,1,1,33727,34729,35726,997
p8,A(Baseline1),11,21,21,1,1,1,36439,37441,38677,1236
p8,A(Baseline1),12,12,12,1,1,1,39422,40425,41278,853
p8,A(Baseline1),13,32,12,0,0,1,41990,42992,44222,1230
p8,A(Baseline1),14,42,42,1,1,1,44942,45944,47415,1471
p8,A(Baseline1),15,32,12,0,0,1,48174,49176,50726,1550
p8,A(Baseline1),16,41,41,1,1,1,51646,52648,53613,965
p8,A(Baseline1),17,21,41,0,0,1,54374,55376,56646,1270
p8,A(Baseline1),18,41,41,1,1,1,57366,58368,59549,1181
p8,A(Baseline1),19,14,14,1,1,1,60310,61312,62421,1109
p8,A(Baseline1),20,31,12,0,0,0,63135,64137,65094,957
p8,A(Baseline1),21,23,23,1,1,1,99542,100550,102182,1632
p8,A(Baseline1),22,13,13,1,1,1,102862,103867,105678,1811
p8,A(Baseline1),23,23,23,1,1,1,106382,107385,108397,1012
p8,A(Baseline1),24,14,14,1,1,1,109094,110096,111526,1430
p8,A(Baseline1),25,14,14,1,1,1,112286,113289,115326,2037
p8,A(Baseline1),26,24,43,0,0,0,116014,117017,118166,1149
p8,A(Baseline1),27,34,14,0,0,1,118864,119866,121743,1877
p8,A(Baseline1),28,23,41,0,0,0,122446,123448,125102,1654
p8,A(Baseline1),29,43,41,0,1,0,125815,126817,128158,1341
p8,A(Baseline1),30,31,12,0,0,0,129006,130009,131278,1269
p8,A(Baseline1),31,12,12,1,1,1,132078,133080,134166,1086
p8,A(Baseline1),32,34,34,1,1,1,134934,135937,138062,2125
p8,A(Baseline1),33,14,14,1,1,1,138766,139768,140965,1197
p8,A(Baseline1),34,24,42,0,0,0,141766,142768,144174,1406
p8,A(Baseline1),35,42,42,1,1,1,144998,146000,147710,1710
p8,A(Baseline1),36,43,43,1,1,1,148462,149465,150494,1029
p8,A(Baseline1),37,34,14,0,0,1,151254,152256,154166,1910
p8,A(Baseline1),38,34,14,0,0,1,154903,155904,157190,1286
p8,A(Baseline1),39,31,12,0,0,0,157934,158937,160358,1421
p8,A(Baseline1),40,43,43,1,1,1,161638,162640,163806,1166
p8,A(Baseline1),41,23,21,0,1,0,194758,195765,196909,1144
p8,A(Baseline1),42,13,13,1,1,1,197662,198664,200013,1349
p8,A(Baseline1),43,32,12,0,0,1,200718,201721,202958,1237
p8,A(Baseline1),44,42,43,0,1,0,203671,204673,206589,1916
p8,A(Baseline1),45,43,43,1,1,1,207390,208393,209230,837
p8,A(Baseline1),46,31,12,0,0,0,209967,210969,212253,1284
p8,A(Baseline1),47,24,24,1,1,1,212982,213984,215525,1541
p8,A(Baseline1),48,23,41,0,0,0,216254,217256,219374,2118
p8,A(Baseline1),49,13,13,1,1,1,220094,221096,222685,1589
p8,A(Baseline1),50,14,14,1,1,1,223375,224377,225518,1141
p8,A(Baseline1),51,34,14,0,0,1,226230,227232,228750,1518
p8,A(Baseline1),52,41,41,1,1,1,229510,230512,232950,2438
p8,A(Baseline1),53,24,24,1,1,1,233655,234656,236070,1414
p8,A(Baseline1),54,13,13,1,1,1,236846,237849,239413,1564
p8,A(Baseline1),55,21,21,1,1,1,240206,241209,242654,1445
p8,A(Baseline1),56,32,14,0,0,0,243374,244376,247198,2822
p8,A(Baseline1),57,24,24,1,1,1,247966,248968,250494,1526
p8,A(Baseline1),58,21,41,0,0,1,251230,252232,254725,2493
p8,A(Baseline1),59,31,13,0,0,0,255566,256568,258101,1533
p8,A(Baseline1),60,12,12,1,1,1,259046,260048,263069,3021
