id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p2,C(Baseline2),1,14,14,1,1,1,4567,5569,8870,3301
p2,C(Baseline2),2,34,34,1,1,1,9775,10779,13270,2491
p2,C(Baseline2),3,13,13,1,1,1,14286,15291,17462,2171
p2,C(Baseline2),4,43,43,1,1,1,18319,19320,21510,2190
p2,C(Baseline2),5,23,23,1,1,1,22439,23441,25438,1997
p2,C(Baseline2),6,14,14,1,1,1,26279,27283,29917,2634
p2,C(Baseline2),7,12,12,1,1,1,30791,31793,34254,2461
p2,C(Baseline2),8,24,24,1,1,1,35143,36145,38213,2068
p2,C(Baseline2),9,43,43,1,1,1,39262,40265,42422,2157
p2,C(Baseline2),10,41,41,1,1,1,43206,44208,46702,2494
p2,C(Baseline2),11,41,41,1,1,1,47599,48601,52222,3621
p2,C(Baseline2),12,34,34,1,1,1,53190,54192,56502,2310
p2,C(Baseline2),13,13,13,1,1,1,57398,58401,60318,1917
p2,C(Baseline2),14,43,41,0,1,0,62134,63137,65822,2685
p2,C(Baseline2),15,14,14,1,1,1,67087,68089,70294,2205
p2,C(Baseline2),16,14,14,1,1,1,71190,72192,74422,2230
p2,C(Baseline2),17,32,32,1,1,1,75406,76408,79014,2606
p2,C(Baseline2),18,32,32,1,1,1,79856,80858,83670,2812
p2,C(Baseline2),19,31,31,1,1,1,84687,85689,88438,2749
p2,C(Baseline2),20,24,24,1,1,1,89606,90611,92845,2234
p2,C(Baseline2),21,12,12,1,1,1,124103,125110,127478,2368
p2,C(Baseline2),22,13,13,1,1,1,128382,129384,132318,2934
p2,C(Baseline2),23,42,42,1,1,1,133295,134299,136333,2034
p2,C(Baseline2),24,23,23,1,1,1,137238,138240,140454,2214
p2,C(Baseline2),25,32,32,1,1,1,141287,142289,144390,2101
p2,C(Baseline2),26,34,34,1,1,1,145199,146201,148189,1988
p2,C(Baseline2),27,42,42,1,1,1,149047,150049,152117,2068
p2,C(Baseline2),28,24,24,1,1,1,153031,154034,156101,2067
p2,C(Baseline2),29,12,12,1,1,1,156974,157976,160374,2398
p2,C(Baseline2),30,21,21,1,1,1,161239,162241,164726,2485
p2,C(Baseline2),31,21,21,1,1,1,165552,166553,170310,3757
p2,C(Baseline2),32,42,42,1,1,1,171174,172176,174061,1885
p2,C(Baseline2),33,43,41,0,1,0,174885,175890,179134,3244
p2,C(Baseline2),34,31,31,1,1,1,180016,181017,183110,2093
p2,C(Baseline2),35,32,32,1,1,1,183991,184993,187182,2189
p2,C(Baseline2),36,43,41,0,1,0,188151,189160,191773,2613
p2,C(Baseline2),37,23,23,1,1,1,192712,193714,195725,2011
p2,C(Baseline2),38,21,21,1,1,1,198446,199448,201605,2157
p2,C(Baseline2),39,41,41,1,1,1,202535,203537,206158,2621
p2,C(Baseline2),40,31,31,1,1,1,207222,208225,210790,2565
p2,C(Baseline2),41,31,31,1,1,1,242150,243157,245453,2296
p2,C(Baseline2),42,31,31,1,1,1,246407,247408,249638,2230
p2,C(Baseline2),43,42,42,1,1,1,250487,251489,253917,2428
p2,C(Baseline2),44,34,34,1,1,1,254879,255881,258477,2596
p2,C(Baseline2),45,24,24,1,1,1,259543,260544,262797,2253
p2,C(Baseline2),46,41,41,1,1,1,264055,265057,267445,2388
p2,C(Baseline2),47,21,21,1,1,1,268382,269384,271701,2317
p2,C(Baseline2),48,24,24,1,1,1,272608,273610,276029,2419
p2,C(Baseline2),49,42,42,1,1,1,276854,277856,282838,4982
p2,C(Baseline2),50,41,41,1,1,1,283686,284688,286950,2262
p2,C(Baseline2),51,23,23,1,1,1,287894,288896,291525,2629
p2,C(Baseline2),52,12,12,1,1,1,292422,293424,295598,2174
p2,C(Baseline2),53,34,34,1,1,1,296462,297464,300398,2934
p2,C(Baseline2),54,21,21,1,1,1,301238,302240,304469,2229
p2,C(Baseline2),55,13,13,1,1,1,305422,306424,308142,1718
p2,C(Baseline2),56,32,32,1,1,1,309062,310065,311998,1933
p2,C(Baseline2),57,14,14,1,1,1,312967,313968,316310,2342
p2,C(Baseline2),58,23,23,1,1,1,317111,318113,320246,2133
p2,C(Baseline2),59,13,13,1,1,1,321222,322225,324414,2189
p2,C(Baseline2),60,12,12,1,1,1,325366,326368,328430,2062
