id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p11,C(Baseline2),1,24,23,0,1,0,2687,3689,6989,3300
p11,C(Baseline2),2,21,21,1,1,1,7718,8721,10070,1349
p11,C(Baseline2),3,23,23,1,1,1,10943,11945,13493,1548
p11,C(Baseline2),4,24,23,0,1,0,14423,15424,17262,1838
p11,C(Baseline2),5,42,31,0,0,0,18287,19289,21302,2013
p11,C(Baseline2),6,24,23,0,1,0,22335,23337,25038,1701
p11,C(Baseline2),7,12,12,1,1,1,25992,26993,28741,1748
p11,C(Baseline2),8,12,12,1,1,1,29639,30641,33230,2589
p11,C(Baseline2),9,24,13,0,0,0,34103,35104,36758,1654
p11,C(Baseline2),10,13,13,1,1,1,37639,38641,40293,1652
p11,C(Baseline2),11,14,14,1,1,1,41118,42121,44094,1973
p11,C(Baseline2),12,41,31,0,0,1,44831,45834,47806,1972
p11,C(Baseline2),13,31,31,1,1,1,49319,50321,52598,2277
p11,C(Baseline2),14,21,21,1,1,1,53430,54432,56822,2390
p11,C(Baseline2),15,32,32,1,1,1,57902,58904,60990,2086
p11,C(Baseline2),16,34,12,0,0,0,61839,62841,64462,1621
p11,C(Baseline2),17,32,12,0,0,1,65351,66352,68678,2326
p11,C(Baseline2),18,42,32,0,0,1,69534,70536,72629,2093
p11,C(Baseline2),19,31,31,1,1,1,73510,74513,76869,2356
p11,C(Baseline2),20,43,41,0,1,0,77766,78768,81725,2957
p11,C(Baseline2),21,32,12,0,0,1,113383,114391,115918,1527
p11,C(Baseline2),22,43,21,0,0,0,116790,117796,119262,1466
p11,C(Baseline2),23,42,21,0,0,0,120062,121064,126278,5214
p11,C(Baseline2),24,34,12,0,0,0,127174,128179,130053,1874
p11,C(Baseline2),25,23,23,1,1,1,130862,131864,133878,2014
p11,C(Baseline2),26,32,12,0,0,1,134590,135592,136821,1229
p11,C(Baseline2),27,13,13,1,1,1,137622,138624,140301,1677
p11,C(Baseline2),28,14,14,1,1,1,141094,142096,144309,2213
p11,C(Baseline2),29,43,31,0,0,0,145022,146024,147701,1677
p11,C(Baseline2),30,43,41,0,1,0,148463,149465,151061,1596
p11,C(Baseline2),31,14,13,0,1,0,151895,152897,154374,1477
p11,C(Baseline2),32,34,32,0,1,0,155087,156089,157749,1660
p11,C(Baseline2),33,14,14,1,1,1,158566,159568,161205,1637
p11,C(Baseline2),34,12,14,0,1,0,161982,162984,164637,1653
p11,C(Baseline2),35,13,13,1,1,1,165430,166433,168070,1637
p11,C(Baseline2),36,34,34,1,1,1,168991,169993,171677,1684
p11,C(Baseline2),37,21,21,1,1,1,172454,173456,174822,1366
p11,C(Baseline2),38,41,41,1,1,1,175574,176576,178741,2165
p11,C(Baseline2),39,21,21,1,1,1,179711,180713,182789,2076
p11,C(Baseline2),40,23,23,1,1,1,183630,184632,186029,1397
p11,C(Baseline2),41,31,12,0,0,0,217439,218448,220237,1789
p11,C(Baseline2),42,24,23,0,1,0,221574,222581,223910,1329
p11,C(Baseline2),43,41,31,0,0,1,224662,225664,227397,1733
p11,C(Baseline2),44,41,31,0,0,1,228678,229680,231661,1981
p11,C(Baseline2),45,23,23,1,1,1,233366,234368,237917,3549
p11,C(Baseline2),46,13,13,1,1,1,239447,240449,241549,1100
p11,C(Baseline2),47,12,12,1,1,1,242463,243465,244925,1460
p11,C(Baseline2),48,43,43,1,1,1,245655,246657,248821,2164
p11,C(Baseline2),49,42,42,1,1,1,249927,250928,253454,2526
p11,C(Baseline2),50,41,41,1,1,1,254694,255696,257413,1717
p11,C(Baseline2),51,23,43,0,0,1,259047,260048,262142,2094
p11,C(Baseline2),52,12,14,0,1,0,263680,264681,267413,2732
p11,C(Baseline2),53,31,31,1,1,1,268566,269568,270909,1341
p11,C(Baseline2),54,31,31,1,1,1,271758,272760,274629,1869
p11,C(Baseline2),55,42,42,1,1,1,275422,276425,278141,1716
p11,C(Baseline2),56,21,41,0,0,1,279390,280393,281310,917
p11,C(Baseline2),57,13,13,1,1,1,282302,283304,284485,1181
p11,C(Baseline2),58,14,14,1,1,1,285494,286496,288213,1717
p11,C(Baseline2),59,34,34,1,1,1,289118,290121,291677,1556
p11,C(Baseline2),60,32,34,0,1,0,292815,293816,295573,1757
