id,cond,trial#,realPattern,userAnswer,correct,c1,c2,playstamp,playendstamp,enterstamp,reactionTime
p9,B(Approach),1,12,12,1,1,1,1961,2963,4768,1805
p9,B(Approach),2,42,42,1,1,1,5664,6667,9112,2445
p9,B(Approach),3,41,41,1,1,1,9889,10891,12840,1949
p9,B(Approach),4,12,12,1,1,1,13641,14642,15631,989
p9,B(Approach),5,31,31,1,1,1,16344,17346,18383,1037
p9,B(Approach),6,43,43,1,1,1,19217,20219,21175,956
p9,B(Approach),7,43,43,1,1,1,21889,22890,24000,1110
p9,B(Approach),8,14,14,1,1,1,24817,25820,26759,939
p9,B(Approach),9,13,13,1,1,1,27560,28562,29416,854
p9,B(Approach),10,13,13,1,1,1,30376,31378,32392,1014
p9,B(Approach),11,31,31,1,1,1,33224,34226,35359,1133
p9,B(Approach),12,21,21,1,1,1,36121,37124,38199,1075
p9,B(Approach),13,32,32,1,1,1,39033,40035,41176,1141
p9,B(Approach),14,13,13,1,1,1,41944,42947,43696,749
p9,B(Approach),15,32,32,1,1,1,44417,45419,46592,1173
p9,B(Approach),16,34,34,1,1,1,47361,48363,49256,893
p9,B(Approach),17,41,43,0,1,0,49944,50946,51768,822
p9,B(Approach),18,41,41,1,1,1,52457,53459,55328,1869
p9,B(Approach),19,21,41,0,0,1,56105,57107,58376,1269
p9,B(Approach),20,14,14,1,1,1,59385,60387,61416,1029
p9,B(Approach),21,21,21,1,1,1,92440,93449,94168,719
p9,B(Approach),22,12,12,1,1,1,94864,95867,96864,997
p9,B(Approach),23,24,24,1,1,1,97585,98587,99440,853
p9,B(Approach),24,24,24,1,1,1,100113,101115,102664,1549
p9,B(Approach),25,14,12,0,1,0,103376,104378,105359,981
p9,B(Approach),26,32,32,1,1,1,106137,107140,107983,843
p9,B(Approach),27,21,21,1,1,1,109112,110115,111575,1460
p9,B(Approach),28,42,42,1,1,1,112336,113338,115048,1710
p9,B(Approach),29,41,41,1,1,1,115833,116834,118600,1766
p9,B(Approach),30,32,32,1,1,1,119472,120476,122008,1532
p9,B(Approach),31,31,32,0,1,0,122904,123906,125456,1550
p9,B(Approach),32,43,43,1,1,1,126193,127195,128663,1468
p9,B(Approach),33,43,43,1,1,1,129424,130426,131431,1005
p9,B(Approach),34,24,24,1,1,1,132273,133275,134408,1133
p9,B(Approach),35,42,42,1,1,1,135184,136187,137440,1253
p9,B(Approach),36,23,23,1,1,1,138185,139187,140128,941
p9,B(Approach),37,23,23,1,1,1,141056,142058,143016,958
p9,B(Approach),38,12,12,1,1,1,143856,144858,146303,1445
p9,B(Approach),39,23,23,1,1,1,147024,148026,149143,1117
p9,B(Approach),40,23,23,1,1,1,149904,150907,152032,1125
p9,B(Approach),41,41,41,1,1,1,183153,184159,185440,1281
p9,B(Approach),42,14,14,1,1,1,186233,187240,188320,1080
p9,B(Approach),43,23,23,1,1,1,189328,190330,191463,1133
p9,B(Approach),44,34,34,1,1,1,192264,193266,194119,853
p9,B(Approach),45,43,43,1,1,1,194977,195979,197215,1236
p9,B(Approach),46,24,24,1,1,1,197921,198923,200127,1204
p9,B(Approach),47,21,21,1,1,1,200920,201922,202671,749
p9,B(Approach),48,31,31,1,1,1,203368,204371,205296,925
p9,B(Approach),49,34,34,1,1,1,206040,207043,207864,821
p9,B(Approach),50,34,34,1,1,1,208625,209627,210680,1053
p9,B(Approach),51,42,42,1,1,1,211392,212394,213192,798
p9,B(Approach),52,24,24,1,1,1,213985,214987,215929,942
p9,B(Approach),53,34,34,1,1,1,216896,217899,219391,1492
p9,B(Approach),54,13,13,1,1,1,220112,221114,222040,926
p9,B(Approach),55,12,14,0,1,0,222825,223827,224919,1092
p9,B(Approach),56,31,31,1,1,1,225640,226643,227855,1212
p9,B(Approach),57,13,13,1,1,1,229128,230130,232471,2341
p9,B(Approach),58,42,42,1,1,1,233320,234322,235568,1246
p9,B(Approach),59,32,32,1,1,1,236376,237378,239040,1662
p9,B(Approach),60,14,14,1,1,1,239897,240899,242432,1533
