id,cond,trial#,realPattern,userAnswer,correct,c1,c2,c3,playstamp,playendstamp,enterstamp,reactionTime
p11,A(Baseline1),1,134,142,0,1,0,0,2504130,2505640,2528139,22499
p11,A(Baseline1),2,231,241,0,1,0,1,2532590,2534110,2538770,4660
p11,A(Baseline1),3,314,412,0,0,1,0,2543089,2544595,2547723,3128
p11,A(Baseline1),4,312,432,0,0,0,1,2548834,2550336,2553507,3171
p11,A(Baseline1),5,324,412,0,0,0,0,2555403,2556906,2561559,4653
p11,A(Baseline1),6,343,424,0,0,0,0,2563153,2564656,2568669,4013
